annotation_id,image_id,file_name,pfa,selected_policy,target_pixels,candidate_pd,raw_pd,lowrank_pd,delta_vs_raw,delta_vs_lowrank
116,239,000239.jpg,0.0001,raw,3935,0.0,0.0,0.0030495552731893264,0.0,-0.0030495552731893264
117,239,000239.jpg,0.0001,raw,4630,0.0,0.0,0.0010799136069114472,0.0,-0.0010799136069114472
116,239,000239.jpg,0.0003,gate,3935,0.00025412960609911054,0.0,0.0035578144853875477,0.00025412960609911054,-0.003303684879288437
117,239,000239.jpg,0.0003,gate,4630,0.0,0.0,0.0012958963282937365,0.0,-0.0012958963282937365
116,239,000239.jpg,0.001,gate,3935,0.0005082592121982211,0.0,0.0038119440914866584,0.0005082592121982211,-0.0033036848792884375
117,239,000239.jpg,0.001,gate,4630,0.0,0.0,0.0017278617710583153,0.0,-0.0017278617710583153
116,239,000239.jpg,0.003,gate,3935,0.0015247776365946632,0.0,0.004066073697585769,0.0015247776365946632,-0.0025412960609911056
117,239,000239.jpg,0.003,gate,4630,0.03758099352051836,0.0,0.0017278617710583153,0.03758099352051836,0.03585313174946004
116,239,000239.jpg,0.01,gate,3935,0.08869123252858958,0.0,0.007369758576874206,0.08869123252858958,0.08132147395171538
117,239,000239.jpg,0.01,gate,4630,0.6088552915766738,0.0,0.004103671706263499,0.6088552915766738,0.6047516198704104
118,241,000241.jpg,1e-05,raw,3182,0.0,0.0,0.0,0.0,0.0
119,241,000241.jpg,1e-05,raw,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,3e-05,raw,3182,0.0,0.0,0.0015713387806411063,0.0,-0.0015713387806411063
119,241,000241.jpg,3e-05,raw,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,0.0001,raw,3182,0.0,0.0,0.0021998742928975488,0.0,-0.0021998742928975488
119,241,000241.jpg,0.0001,raw,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,0.0003,gate,3182,0.0,0.0,0.0031426775612822125,0.0,-0.0031426775612822125
119,241,000241.jpg,0.0003,gate,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,0.001,gate,3182,0.0006285355122564425,0.0,0.0031426775612822125,0.0006285355122564425,-0.00251414204902577
119,241,000241.jpg,0.001,gate,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,0.003,gate,3182,0.003771213073538655,0.0,0.0034569453174104338,0.003771213073538655,0.00031426775612822125
119,241,000241.jpg,0.003,gate,1191,0.0,0.0,0.0,0.0,0.0
118,241,000241.jpg,0.01,gate,3182,0.11753614079195475,0.0,0.00754242614707731,0.11753614079195475,0.10999371464487744
119,241,000241.jpg,0.01,gate,1191,0.0041981528127623844,0.0,0.005037783375314861,0.0041981528127623844,-0.0008396305625524769
120,249,000249.jpg,1e-05,raw,451,0.0,0.0,0.0,0.0,0.0
120,249,000249.jpg,3e-05,raw,451,0.0,0.0,0.0,0.0,0.0
120,249,000249.jpg,0.0001,raw,451,0.0,0.0,0.0,0.0,0.0
120,249,000249.jpg,0.0003,gate,451,0.0022172949002217295,0.0,0.0,0.0022172949002217295,0.0022172949002217295
120,249,000249.jpg,0.001,gate,451,0.004434589800443459,0.0,0.0022172949002217295,0.004434589800443459,0.0022172949002217295
120,249,000249.jpg,0.003,gate,451,0.03991130820399113,0.24390243902439024,0.004434589800443459,-0.2039911308203991,0.03547671840354767
120,249,000249.jpg,0.01,gate,451,0.2749445676274945,0.36807095343680707,0.0066518847006651885,-0.0931263858093126,0.2682926829268293
121,251,000251.jpg,1e-05,raw,567,0.0,0.0,0.0,0.0,0.0
121,251,000251.jpg,3e-05,raw,567,0.0,0.0,0.0,0.0,0.0
121,251,000251.jpg,0.0001,raw,567,0.0,0.0,0.0,0.0,0.0
121,251,000251.jpg,0.0003,gate,567,0.0,0.0,0.0,0.0,0.0
121,251,000251.jpg,0.001,gate,567,0.005291005291005291,0.0,0.001763668430335097,0.005291005291005291,0.003527336860670194
121,251,000251.jpg,0.003,gate,567,0.007054673721340388,0.0,0.008818342151675485,0.007054673721340388,-0.001763668430335097
121,251,000251.jpg,0.01,gate,567,0.021164021164021163,0.20105820105820105,0.012345679012345678,-0.17989417989417988,0.008818342151675485
122,259,000259.jpg,1e-05,raw,1544,0.0,0.0,0.0,0.0,0.0
123,259,000259.jpg,1e-05,raw,116,0.0,0.0,0.0,0.0,0.0
122,259,000259.jpg,3e-05,raw,1544,0.0,0.0,0.0,0.0,0.0
123,259,000259.jpg,3e-05,raw,116,0.0,0.0,0.0,0.0,0.0
122,259,000259.jpg,0.0001,raw,1544,0.0,0.0,0.0,0.0,0.0
123,259,000259.jpg,0.0001,raw,116,0.0,0.0,0.0,0.0,0.0
122,259,000259.jpg,0.0003,gate,1544,0.7338082901554405,0.37240932642487046,0.0006476683937823834,0.36139896373057,0.7331606217616581
123,259,000259.jpg,0.0003,gate,116,0.3620689655172414,0.35344827586206895,0.0,0.008620689655172431,0.3620689655172414
122,259,000259.jpg,0.001,gate,1544,0.9455958549222798,0.5939119170984456,0.0006476683937823834,0.3516839378238342,0.9449481865284974
123,259,000259.jpg,0.001,gate,116,0.5517241379310345,0.47413793103448276,0.0,0.07758620689655171,0.5517241379310345
122,259,000259.jpg,0.003,gate,1544,0.9922279792746114,0.6768134715025906,0.0006476683937823834,0.31541450777202074,0.991580310880829
123,259,000259.jpg,0.003,gate,116,0.9310344827586207,0.6206896551724138,0.0,0.31034482758620685,0.9310344827586207
122,259,000259.jpg,0.01,gate,1544,1.0,0.7739637305699482,0.0051813471502590676,0.22603626943005184,0.9948186528497409
123,259,000259.jpg,0.01,gate,116,1.0,0.7586206896551724,0.0,0.24137931034482762,1.0
124,261,000261.jpg,1e-05,raw,340,0.0,0.0,0.0,0.0,0.0
125,261,000261.jpg,1e-05,raw,132,0.0,0.0,0.0,0.0,0.0
124,261,000261.jpg,3e-05,raw,340,0.0,0.0,0.0,0.0,0.0
125,261,000261.jpg,3e-05,raw,132,0.0,0.0,0.0,0.0,0.0
124,261,000261.jpg,0.0001,raw,340,0.0,0.0,0.0029411764705882353,0.0,-0.0029411764705882353
125,261,000261.jpg,0.0001,raw,132,0.0,0.0,0.0,0.0,0.0
124,261,000261.jpg,0.0003,gate,340,0.8117647058823529,0.45588235294117646,0.0029411764705882353,0.3558823529411765,0.8088235294117647
125,261,000261.jpg,0.0003,gate,132,0.38636363636363635,0.3181818181818182,0.0,0.06818181818181818,0.38636363636363635
124,261,000261.jpg,0.001,gate,340,0.9823529411764705,0.6323529411764706,0.0029411764705882353,0.35,0.9794117647058823
125,261,000261.jpg,0.001,gate,132,0.6742424242424242,0.4772727272727273,0.0,0.1969696969696969,0.6742424242424242
124,261,000261.jpg,0.003,gate,340,1.0,0.7411764705882353,0.0029411764705882353,0.2588235294117647,0.9970588235294118
125,261,000261.jpg,0.003,gate,132,0.9621212121212122,0.5227272727272727,0.0,0.43939393939393945,0.9621212121212122
124,261,000261.jpg,0.01,gate,340,1.0,0.8441176470588235,0.011764705882352941,0.15588235294117647,0.9882352941176471
125,261,000261.jpg,0.01,gate,132,1.0,0.7045454545454546,0.0,0.2954545454545454,1.0
126,269,000269.jpg,1e-05,raw,268,0.0,0.0,0.0,0.0,0.0
127,269,000269.jpg,1e-05,raw,230,0.0,0.0,0.0,0.0,0.0
128,269,000269.jpg,1e-05,raw,289,0.0,0.0,0.0,0.0,0.0
129,269,000269.jpg,1e-05,raw,409,0.0,0.0,0.0,0.0,0.0
126,269,000269.jpg,3e-05,raw,268,0.0,0.0,0.0,0.0,0.0
127,269,000269.jpg,3e-05,raw,230,0.0,0.0,0.0,0.0,0.0
128,269,000269.jpg,3e-05,raw,289,0.0,0.0,0.0,0.0,0.0
129,269,000269.jpg,3e-05,raw,409,0.0,0.0,0.0,0.0,0.0
126,269,000269.jpg,0.0001,raw,268,0.0,0.0,0.0,0.0,0.0
127,269,000269.jpg,0.0001,raw,230,0.0,0.0,0.0,0.0,0.0
128,269,000269.jpg,0.0001,raw,289,0.0,0.0,0.0,0.0,0.0
129,269,000269.jpg,0.0001,raw,409,0.0,0.0,0.0024449877750611247,0.0,-0.0024449877750611247
126,269,000269.jpg,0.0003,gate,268,0.3358208955223881,0.20522388059701493,0.0037313432835820895,0.13059701492537315,0.332089552238806
127,269,000269.jpg,0.0003,gate,230,0.4217391304347826,0.2956521739130435,0.0,0.12608695652173912,0.4217391304347826
128,269,000269.jpg,0.0003,gate,289,0.47750865051903113,0.34256055363321797,0.0,0.13494809688581316,0.47750865051903113
129,269,000269.jpg,0.0003,gate,409,0.6308068459657702,0.33007334963325186,0.0024449877750611247,0.30073349633251834,0.6283618581907091
126,269,000269.jpg,0.001,gate,268,0.5634328358208955,0.39552238805970147,0.007462686567164179,0.16791044776119407,0.5559701492537313
127,269,000269.jpg,0.001,gate,230,0.7043478260869566,0.47391304347826085,0.004347826086956522,0.2304347826086957,0.7000000000000001
128,269,000269.jpg,0.001,gate,289,0.7439446366782007,0.4809688581314879,0.0034602076124567475,0.2629757785467128,0.7404844290657439
129,269,000269.jpg,0.001,gate,409,0.9193154034229829,0.5281173594132029,0.004889975550122249,0.39119804400978,0.9144254278728606
126,269,000269.jpg,0.003,gate,268,0.9216417910447762,0.47761194029850745,0.011194029850746268,0.4440298507462687,0.9104477611940299
127,269,000269.jpg,0.003,gate,230,0.9434782608695652,0.5478260869565217,0.008695652173913044,0.3956521739130435,0.9347826086956522
128,269,000269.jpg,0.003,gate,289,0.9446366782006921,0.5743944636678201,0.0034602076124567475,0.370242214532872,0.9411764705882353
129,269,000269.jpg,0.003,gate,409,0.980440097799511,0.6185819070904646,0.004889975550122249,0.36185819070904646,0.9755501222493888
126,269,000269.jpg,0.01,gate,268,0.996268656716418,0.6268656716417911,0.014925373134328358,0.3694029850746269,0.9813432835820896
127,269,000269.jpg,0.01,gate,230,0.991304347826087,0.6434782608695652,0.008695652173913044,0.34782608695652184,0.982608695652174
128,269,000269.jpg,0.01,gate,289,0.972318339100346,0.671280276816609,0.010380622837370242,0.3010380622837371,0.9619377162629758
129,269,000269.jpg,0.01,gate,409,0.9975550122249389,0.7506112469437652,0.014669926650366748,0.24694376528117368,0.9828850855745722
130,271,000271.jpg,1e-05,raw,3648,0.0,0.0,0.0,0.0,0.0
130,271,000271.jpg,3e-05,raw,3648,0.0,0.0,0.0,0.0,0.0
130,271,000271.jpg,0.0001,raw,3648,0.0,0.0,0.0005482456140350877,0.0,-0.0005482456140350877
130,271,000271.jpg,0.0003,gate,3648,0.5153508771929824,0.27960526315789475,0.0021929824561403508,0.2357456140350877,0.5131578947368421
130,271,000271.jpg,0.001,gate,3648,0.7691885964912281,0.5071271929824561,0.004111842105263158,0.26206140350877194,0.7650767543859649
130,271,000271.jpg,0.003,gate,3648,0.9331140350877193,0.5923793859649122,0.0043859649122807015,0.34073464912280704,0.9287280701754386
130,271,000271.jpg,0.01,gate,3648,0.9884868421052632,0.7086074561403509,0.009046052631578948,0.27987938596491224,0.9794407894736842
131,279,000279.jpg,1e-05,raw,641,0.0,0.0,0.0,0.0,0.0
131,279,000279.jpg,3e-05,raw,641,0.0,0.0,0.0,0.0,0.0
131,279,000279.jpg,0.0001,raw,641,0.0,0.0,0.0,0.0,0.0
131,279,000279.jpg,0.0003,gate,641,0.5803432137285491,0.26053042121684866,0.0046801872074883,0.31981279251170047,0.5756630265210608
131,279,000279.jpg,0.001,gate,641,0.8346333853354134,0.4243369734789392,0.0124804992199688,0.41029641185647425,0.8221528861154446
131,279,000279.jpg,0.003,gate,641,0.9500780031201248,0.48985959438377535,0.0171606864274571,0.46021840873634945,0.9329173166926678
131,279,000279.jpg,0.01,gate,641,0.9875195007800313,0.5897035881435257,0.0234009360374415,0.3978159126365055,0.9641185647425897
132,281,000281.jpg,1e-05,raw,682,0.0,0.0,0.0,0.0,0.0
133,281,000281.jpg,1e-05,raw,773,0.0,0.0,0.0,0.0,0.0
132,281,000281.jpg,3e-05,raw,682,0.0,0.0,0.0,0.0,0.0
133,281,000281.jpg,3e-05,raw,773,0.0,0.0,0.0,0.0,0.0
132,281,000281.jpg,0.0001,raw,682,0.0,0.0,0.0,0.0,0.0
133,281,000281.jpg,0.0001,raw,773,0.0,0.0,0.0,0.0,0.0
132,281,000281.jpg,0.0003,gate,682,0.4897360703812317,0.23020527859237536,0.005865102639296188,0.2595307917888563,0.4838709677419355
133,281,000281.jpg,0.0003,gate,773,0.3130659767141009,0.15782664941785252,0.00258732212160414,0.1552393272962484,0.3104786545924968
132,281,000281.jpg,0.001,gate,682,0.7390029325513197,0.39882697947214074,0.01466275659824047,0.3401759530791789,0.7243401759530792
133,281,000281.jpg,0.001,gate,773,0.538163001293661,0.3040103492884864,0.007761966364812419,0.2341526520051746,0.5304010349288486
132,281,000281.jpg,0.003,gate,682,0.9120234604105572,0.46774193548387094,0.017595307917888565,0.4442815249266862,0.8944281524926686
133,281,000281.jpg,0.003,gate,773,0.7904269081500647,0.37645536869340235,0.01034928848641656,0.4139715394566623,0.7800776196636481
132,281,000281.jpg,0.01,gate,682,0.9721407624633431,0.5909090909090909,0.02932551319648094,0.3812316715542522,0.9428152492668622
133,281,000281.jpg,0.01,gate,773,0.9469598965071151,0.49159120310478654,0.018111254851228976,0.45536869340232855,0.9288486416558861
134,289,000289.jpg,1e-05,raw,340,0.0,0.0,0.0,0.0,0.0
134,289,000289.jpg,3e-05,raw,340,0.0,0.0,0.0,0.0,0.0
134,289,000289.jpg,0.0001,raw,340,0.0,0.0,0.0,0.0,0.0
134,289,000289.jpg,0.0003,gate,340,0.4647058823529412,0.23823529411764705,0.0,0.22647058823529415,0.4647058823529412
134,289,000289.jpg,0.001,gate,340,0.7147058823529412,0.4176470588235294,0.0029411764705882353,0.29705882352941176,0.711764705882353
134,289,000289.jpg,0.003,gate,340,0.8558823529411764,0.4852941176470588,0.0029411764705882353,0.3705882352941176,0.8529411764705882
134,289,000289.jpg,0.01,gate,340,0.9323529411764706,0.5882352941176471,0.01764705882352941,0.34411764705882353,0.9147058823529411
135,291,000291.jpg,1e-05,raw,270,0.0,0.0,0.0,0.0,0.0
136,291,000291.jpg,1e-05,raw,459,0.0,0.0,0.0,0.0,0.0
135,291,000291.jpg,3e-05,raw,270,0.0,0.0,0.0,0.0,0.0
136,291,000291.jpg,3e-05,raw,459,0.0,0.0,0.0,0.0,0.0
135,291,000291.jpg,0.0001,raw,270,0.0,0.0,0.0,0.0,0.0
136,291,000291.jpg,0.0001,raw,459,0.0,0.0,0.0,0.0,0.0
135,291,000291.jpg,0.0003,gate,270,0.5444444444444444,0.337037037037037,0.007407407407407408,0.20740740740740737,0.537037037037037
136,291,000291.jpg,0.0003,gate,459,0.6427015250544662,0.39433551198257083,0.0,0.24836601307189538,0.6427015250544662
135,291,000291.jpg,0.001,gate,270,0.6925925925925925,0.5111111111111111,0.014814814814814815,0.18148148148148147,0.6777777777777777
136,291,000291.jpg,0.001,gate,459,0.8671023965141612,0.5860566448801743,0.004357298474945534,0.28104575163398693,0.8627450980392157
135,291,000291.jpg,0.003,gate,270,0.9296296296296296,0.5555555555555556,0.018518518518518517,0.374074074074074,0.9111111111111111
136,291,000291.jpg,0.003,gate,459,0.9956427015250545,0.6557734204793029,0.004357298474945534,0.33986928104575165,0.991285403050109
135,291,000291.jpg,0.01,gate,270,0.9888888888888889,0.6148148148148148,0.03333333333333333,0.3740740740740741,0.9555555555555556
136,291,000291.jpg,0.01,gate,459,1.0,0.7450980392156863,0.008714596949891068,0.2549019607843137,0.9912854030501089
137,299,000299.jpg,1e-05,raw,694,0.0,0.0,0.0,0.0,0.0
138,299,000299.jpg,1e-05,raw,60,0.0,0.0,0.0,0.0,0.0
137,299,000299.jpg,3e-05,raw,694,0.0,0.0,0.0,0.0,0.0
138,299,000299.jpg,3e-05,raw,60,0.0,0.0,0.0,0.0,0.0
137,299,000299.jpg,0.0001,raw,694,0.0,0.0,0.0,0.0,0.0
138,299,000299.jpg,0.0001,raw,60,0.0,0.0,0.0,0.0,0.0
137,299,000299.jpg,0.0003,gate,694,0.6095100864553314,0.2953890489913545,0.002881844380403458,0.31412103746397696,0.6066282420749279
138,299,000299.jpg,0.0003,gate,60,0.3333333333333333,0.2833333333333333,0.0,0.04999999999999999,0.3333333333333333
137,299,000299.jpg,0.001,gate,694,0.8645533141210374,0.4827089337175792,0.004322766570605188,0.3818443804034582,0.8602305475504323
138,299,000299.jpg,0.001,gate,60,0.4,0.35,0.0,0.050000000000000044,0.4
137,299,000299.jpg,0.003,gate,694,0.9726224783861671,0.5561959654178674,0.005763688760806916,0.4164265129682997,0.9668587896253602
138,299,000299.jpg,0.003,gate,60,0.6666666666666666,0.43333333333333335,0.016666666666666666,0.23333333333333328,0.6499999999999999
137,299,000299.jpg,0.01,gate,694,0.9956772334293948,0.670028818443804,0.01729106628242075,0.32564841498559083,0.9783861671469741
138,299,000299.jpg,0.01,gate,60,0.8,0.6,0.2833333333333333,0.20000000000000007,0.5166666666666667
139,301,000301.jpg,1e-05,raw,5162,0.0,0.0,0.0,0.0,0.0
139,301,000301.jpg,3e-05,raw,5162,0.0,0.0,0.00019372336303758234,0.0,-0.00019372336303758234
139,301,000301.jpg,0.0001,raw,5162,0.0,0.0,0.0013560635412630763,0.0,-0.0013560635412630763
139,301,000301.jpg,0.0003,gate,5162,0.487020534676482,0.25707090275087174,0.002324680356450988,0.22994963192561024,0.484695854320031
139,301,000301.jpg,0.001,gate,5162,0.7225881441301821,0.4819837272375048,0.004068190623789229,0.2406044168926773,0.7185199535063929
139,301,000301.jpg,0.003,gate,5162,0.8888027896164278,0.5594730724525377,0.0048430840759395586,0.32932971716389003,0.8839597055404882
139,301,000301.jpg,0.01,gate,5162,0.9616427741185587,0.677644323905463,0.0098798915149167,0.28399845021309567,0.951762882603642
140,309,000309.jpg,1e-05,raw,1638,0.0,0.0,0.0,0.0,0.0
140,309,000309.jpg,3e-05,raw,1638,0.0,0.0,0.0006105006105006105,0.0,-0.0006105006105006105
140,309,000309.jpg,0.0001,raw,1638,0.0,0.0,0.0018315018315018315,0.0,-0.0018315018315018315
140,309,000309.jpg,0.0003,gate,1638,0.7197802197802198,0.37545787545787546,0.004884004884004884,0.3443223443223443,0.7148962148962149
140,309,000309.jpg,0.001,gate,1638,0.9334554334554335,0.572039072039072,0.008547008547008548,0.36141636141636146,0.924908424908425
140,309,000309.jpg,0.003,gate,1638,0.9853479853479854,0.6532356532356532,0.009157509157509158,0.33211233211233215,0.9761904761904763
140,309,000309.jpg,0.01,gate,1638,0.9993894993894994,0.7454212454212454,0.01282051282051282,0.25396825396825395,0.9865689865689866
141,311,000311.jpg,1e-05,raw,938,0.0,0.0,0.0,0.0,0.0
141,311,000311.jpg,3e-05,raw,938,0.0,0.0,0.0,0.0,0.0
141,311,000311.jpg,0.0001,raw,938,0.0,0.0,0.0,0.0,0.0
141,311,000311.jpg,0.0003,gate,938,0.7388059701492538,0.3816631130063966,0.0021321961620469083,0.35714285714285715,0.7366737739872068
141,311,000311.jpg,0.001,gate,938,0.8859275053304904,0.5778251599147122,0.0021321961620469083,0.3081023454157782,0.8837953091684434
141,311,000311.jpg,0.003,gate,938,0.9744136460554371,0.6375266524520256,0.0031982942430703624,0.33688699360341157,0.9712153518123667
141,311,000311.jpg,0.01,gate,938,1.0,0.7292110874200426,0.009594882729211088,0.2707889125799574,0.990405117270789
142,319,000319.jpg,1e-05,raw,682,0.0,0.0,0.0,0.0,0.0
143,319,000319.jpg,1e-05,raw,703,0.0,0.0,0.0,0.0,0.0
142,319,000319.jpg,3e-05,raw,682,0.0,0.0,0.0,0.0,0.0
143,319,000319.jpg,3e-05,raw,703,0.0,0.0,0.0,0.0,0.0
142,319,000319.jpg,0.0001,raw,682,0.0,0.0,0.0,0.0,0.0
143,319,000319.jpg,0.0001,raw,703,0.0,0.0,0.001422475106685633,0.0,-0.001422475106685633
142,319,000319.jpg,0.0003,gate,682,0.7155425219941349,0.4222873900293255,0.004398826979472141,0.2932551319648094,0.7111436950146628
143,319,000319.jpg,0.0003,gate,703,0.5874822190611664,0.29160739687055476,0.007112375533428165,0.2958748221906116,0.5803698435277382
142,319,000319.jpg,0.001,gate,682,0.9442815249266863,0.5718475073313783,0.007331378299120235,0.3724340175953079,0.936950146627566
143,319,000319.jpg,0.001,gate,703,0.8634423897581792,0.48933143669985774,0.00995732574679943,0.3741109530583215,0.8534850640113798
142,319,000319.jpg,0.003,gate,682,0.9956011730205279,0.6202346041055719,0.007331378299120235,0.375366568914956,0.9882697947214076
143,319,000319.jpg,0.003,gate,703,0.9743954480796586,0.5547652916073968,0.011379800853485065,0.41963015647226176,0.9630156472261735
142,319,000319.jpg,0.01,gate,682,0.998533724340176,0.7111436950146628,0.017595307917888565,0.28739002932551316,0.9809384164222874
143,319,000319.jpg,0.01,gate,703,0.9971550497866287,0.6742532005689901,0.01849217638691323,0.32290184921763865,0.9786628733997155
144,321,000321.jpg,1e-05,raw,1046,0.0,0.0,0.0,0.0,0.0
145,321,000321.jpg,1e-05,raw,643,0.0,0.0,0.0,0.0,0.0
144,321,000321.jpg,3e-05,raw,1046,0.0,0.0,0.0,0.0,0.0
145,321,000321.jpg,3e-05,raw,643,0.0,0.0,0.0,0.0,0.0
144,321,000321.jpg,0.0001,raw,1046,0.0,0.0,0.0,0.0,0.0
145,321,000321.jpg,0.0001,raw,643,0.0,0.0,0.0015552099533437014,0.0,-0.0015552099533437014
144,321,000321.jpg,0.0003,gate,1046,0.5630975143403442,0.3240917782026769,0.0009560229445506692,0.2390057361376673,0.5621414913957935
145,321,000321.jpg,0.0003,gate,643,0.6314152410575428,0.40435458786936235,0.004665629860031105,0.22706065318818042,0.6267496111975117
144,321,000321.jpg,0.001,gate,1046,0.8279158699808795,0.5086042065009561,0.0019120458891013384,0.31931166347992346,0.8260038240917782
145,321,000321.jpg,0.001,gate,643,0.8880248833592534,0.5723172628304821,0.006220839813374806,0.3157076205287713,0.8818040435458786
144,321,000321.jpg,0.003,gate,1046,0.9187380497131931,0.5793499043977055,0.0038240917782026767,0.33938814531548755,0.9149139579349904
145,321,000321.jpg,0.003,gate,643,0.9797822706065319,0.6376360808709176,0.006220839813374806,0.3421461897356143,0.973561430793157
144,321,000321.jpg,0.01,gate,1046,0.9837476099426387,0.6873804971319312,0.01338432122370937,0.2963671128107075,0.9703632887189293
145,321,000321.jpg,0.01,gate,643,1.0,0.7278382581648523,0.01866251944012442,0.27216174183514774,0.9813374805598756
146,329,000329.jpg,1e-05,raw,1474,0.0,0.0,0.0,0.0,0.0
147,329,000329.jpg,1e-05,raw,1291,0.0,0.0,0.0,0.0,0.0
146,329,000329.jpg,3e-05,raw,1474,0.0,0.0,0.0,0.0,0.0
147,329,000329.jpg,3e-05,raw,1291,0.0,0.0,0.0,0.0,0.0
146,329,000329.jpg,0.0001,raw,1474,0.0,0.0,0.0013568521031207597,0.0,-0.0013568521031207597
147,329,000329.jpg,0.0001,raw,1291,0.0,0.0,0.0,0.0,0.0
146,329,000329.jpg,0.0003,gate,1474,0.7700135685210312,0.47421981004070557,0.0013568521031207597,0.29579375848032563,0.7686567164179104
147,329,000329.jpg,0.0003,gate,1291,0.069713400464756,0.040278853601859024,0.000774593338497289,0.029434546862896982,0.06893880712625872
146,329,000329.jpg,0.001,gate,1474,0.9389416553595658,0.6723202170963365,0.004070556309362279,0.26662143826322926,0.9348710990502035
147,329,000329.jpg,0.001,gate,1291,0.1533694810224632,0.1254841208365608,0.003098373353989156,0.027885360185902403,0.15027110766847404
146,329,000329.jpg,0.003,gate,1474,0.9905020352781547,0.7354138398914518,0.0047489823609226595,0.2550881953867029,0.985753052917232
147,329,000329.jpg,0.003,gate,1291,0.343144848954299,0.20061967467079783,0.004647560030983733,0.14252517428350114,0.33849728892331526
146,329,000329.jpg,0.01,gate,1474,0.9993215739484396,0.8168249660786974,0.011533242876526458,0.1824966078697422,0.9877883310719131
147,329,000329.jpg,0.01,gate,1291,0.7010069713400465,0.343144848954299,0.01471727343144849,0.35786212238574755,0.6862896979085981
148,331,000331.jpg,1e-05,raw,1387,0.0,0.0,0.0,0.0,0.0
149,331,000331.jpg,1e-05,raw,1254,0.0,0.0,0.0,0.0,0.0
148,331,000331.jpg,3e-05,raw,1387,0.0,0.0,0.0,0.0,0.0
149,331,000331.jpg,3e-05,raw,1254,0.0,0.0,0.0,0.0,0.0
148,331,000331.jpg,0.0001,raw,1387,0.0,0.0,0.0007209805335255948,0.0,-0.0007209805335255948
149,331,000331.jpg,0.0001,raw,1254,0.0,0.0,0.0,0.0,0.0
148,331,000331.jpg,0.0003,gate,1387,0.7606344628695025,0.4967555875991348,0.0014419610670511895,0.26387887527036774,0.7591925018024513
149,331,000331.jpg,0.0003,gate,1254,0.06618819776714513,0.04146730462519936,0.001594896331738437,0.02472089314194577,0.06459330143540669
148,331,000331.jpg,0.001,gate,1387,0.9538572458543619,0.6892573900504686,0.0014419610670511895,0.26459985580389334,0.9524152847873107
149,331,000331.jpg,0.001,gate,1254,0.14433811802232854,0.12599681020733652,0.006379585326953748,0.01834130781499202,0.1379585326953748
148,331,000331.jpg,0.003,gate,1387,0.9992790194664743,0.7527036770007209,0.0014419610670511895,0.2465753424657534,0.9978370583994232
149,331,000331.jpg,0.003,gate,1254,0.32137161084529503,0.19936204146730463,0.008771929824561403,0.1220095693779904,0.31259968102073366
148,331,000331.jpg,0.01,gate,1387,1.0,0.8276856524873828,0.006488824801730353,0.1723143475126172,0.9935111751982697
149,331,000331.jpg,0.01,gate,1254,0.6722488038277512,0.3437001594896332,0.017543859649122806,0.32854864433811803,0.6547049441786283
150,339,000339.jpg,1e-05,raw,336,0.0,0.0,0.0,0.0,0.0
151,339,000339.jpg,1e-05,raw,457,0.0,0.0,0.0,0.0,0.0
150,339,000339.jpg,3e-05,raw,336,0.0,0.0,0.0,0.0,0.0
151,339,000339.jpg,3e-05,raw,457,0.0,0.0,0.0,0.0,0.0
150,339,000339.jpg,0.0001,raw,336,0.0,0.0,0.0,0.0,0.0
151,339,000339.jpg,0.0001,raw,457,0.0,0.0,0.0,0.0,0.0
150,339,000339.jpg,0.0003,gate,336,0.44642857142857145,0.25595238095238093,0.002976190476190476,0.19047619047619052,0.443452380952381
151,339,000339.jpg,0.0003,gate,457,0.5207877461706784,0.29540481400437635,0.002188183807439825,0.225382932166302,0.5185995623632386
150,339,000339.jpg,0.001,gate,336,0.6488095238095238,0.4166666666666667,0.01488095238095238,0.23214285714285715,0.6339285714285715
151,339,000339.jpg,0.001,gate,457,0.7308533916849015,0.4551422319474836,0.002188183807439825,0.2757111597374179,0.7286652078774617
150,339,000339.jpg,0.003,gate,336,0.8690476190476191,0.46726190476190477,0.017857142857142856,0.4017857142857143,0.8511904761904762
151,339,000339.jpg,0.003,gate,457,0.9431072210065645,0.5229759299781181,0.002188183807439825,0.4201312910284464,0.9409190371991247
150,339,000339.jpg,0.01,gate,336,0.9583333333333334,0.5267857142857143,0.02976190476190476,0.43154761904761907,0.9285714285714286
151,339,000339.jpg,0.01,gate,457,0.9890590809628009,0.6258205689277899,0.0087527352297593,0.363238512035011,0.9803063457330417
152,341,000341.jpg,1e-05,raw,989,0.0,0.0,0.0,0.0,0.0
153,341,000341.jpg,1e-05,raw,363,0.0,0.0,0.0,0.0,0.0
154,341,000341.jpg,1e-05,raw,431,0.0,0.0,0.0,0.0,0.0
152,341,000341.jpg,3e-05,raw,989,0.0,0.0,0.0,0.0,0.0
153,341,000341.jpg,3e-05,raw,363,0.0,0.0,0.0,0.0,0.0
154,341,000341.jpg,3e-05,raw,431,0.0,0.0,0.0,0.0,0.0
152,341,000341.jpg,0.0001,raw,989,0.0,0.0,0.0020222446916076846,0.0,-0.0020222446916076846
