method,rank,alpha,gate_percentile,subset,variant,clutter_attenuation_db,target_loss_db,target_retention_ratio,score_mean,pfa_target,threshold,pd,empirical_pfa,target_count,bg_count,path,image_index
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.0003,1838.9273792824267,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.001,363.18470159348675,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.003,161.71681086626236,0.8604651162790697,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.01,80.47429049792636,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,0.003,19.752091818886655,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,12.13945219109975,0.0,1.0,3.468975943428399,0.01,0.6075203080581612,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,1e-05,8230.110198261285,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,3e-05,5942.310010141718,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,0.0001,4039.117785406791,0.18604651162790697,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,0.0003,1900.9814299557506,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,0.001,324.284875701703,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,0.003,22.45324262531771,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,11.620692119298985,1.2580505294391697,0.7485054158590557,3.9091046345479117,0.01,5.719072925940293,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,1e-05,8200.857744049701,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,3e-05,5918.389041189608,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,0.0001,4010.1332664116094,0.18604651162790697,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,0.0003,1888.63455791046,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,0.001,324.3385490063278,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,0.003,54.7892055094743,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,10.32349819528482,2.4498969625101656,0.5688664271869527,5.2698309975779,0.01,21.2110761005199,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,1e-05,8171.908699281682,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,3e-05,5894.598763335118,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,0.0001,3981.4784379761136,0.18604651162790697,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,0.0003,1864.4601189117711,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,0.001,321.54095565505935,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,0.003,102.4008885632067,0.9534883720930233,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,8.76133120382094,3.3622085779105078,0.4610830339836908,7.5511550325183645,0.01,46.19612341999273,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,1e-05,8143.263063957227,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,3e-05,5870.939176578246,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.0001,3953.1533001003054,0.18604651162790697,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.0003,1838.9273792824267,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.001,363.18470159348675,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.003,161.71681086626236,0.8604651162790697,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.22613762068999,3.714524677454696,0.4251552362492702,10.753076739369304,0.01,80.47429049792636,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,0.001,362.2715562192308,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,0.003,129.09987267762324,0.9069767441860465,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,8.938118691179625,-2.943911861246799e-06,1.0000006778609865,7.249943767992378,0.01,60.79748826038869,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,0.001,362.2715562192308,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,0.003,140.02295406887367,0.9069767441860465,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,8.131159328012934,-3.001959228604784e-05,1.0000069122904593,8.73032827926205,0.01,69.18896208511653,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,0.001,363.18470159348675,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,0.003,144.50483873927092,0.9069767441860465,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.81430725894313,-6.787862527362772e-05,1.0000156297532121,9.391085214278178,0.01,73.43837320614432,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,0.001,363.18470159348675,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,0.003,153.12495360482566,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.499260975174586,-0.0014116311385100285,1.0003250929128853,10.097652241391414,0.01,76.72538489288613,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,0.001,363.18470159348675,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.342527267840749,-0.0027312511845648713,1.0006290916214644,10.4687247312019,0.003,157.70310298626592,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
