method,rank,alpha,gate_percentile,subset,variant,clutter_attenuation_db,target_loss_db,target_retention_ratio,score_mean,pfa_target,threshold,pd,empirical_pfa,target_count,bg_count,path,image_index
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.003,40.81666822242653,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.01,14.342260297654706,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,1e-05,6187.399581556112,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,3e-05,5419.421015852563,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,0.0001,3271.523497052555,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,0.0003,2632.73262327056,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,0.001,1639.7507696062466,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,0.003,962.82871986395,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
raw,0,,,simMed,raw,0.0,0.0,1.0,21.302632632891832,0.01,475.03656595499115,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,5,,,simMed,low_rank_residual_k5,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,1e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,3e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,0.0001,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,0.0003,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,0.001,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,0.003,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.0,,simMed,oracle_blend_k5_a0,133.28433277959255,0.0,1.0,0.0,0.01,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,1e-05,19.084610442943504,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,3e-05,13.960169421090889,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,0.0001,11.51419085301232,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,0.0003,8.771284328188877,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,0.001,5.8388702725142885,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,0.003,3.7765326890696054,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.25,,simMed,oracle_blend_k5_a0.25,19.824529742635782,0.0,1.0,0.22180958215030264,0.01,2.127697827521171,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,1e-05,76.33844177177401,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,3e-05,55.840677684363555,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,0.0001,46.05676341204928,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,0.0003,35.085137312755506,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,0.001,23.355481090057154,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,0.003,15.106130756278422,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.5,,simMed,oracle_blend_k5_a0.5,13.803929829370842,0.0,1.0,0.8872383286012105,0.01,8.510791310084684,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,1e-05,171.76149398649153,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,3e-05,125.64152478981802,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,0.0001,103.62771767711085,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,0.0003,78.9415589536999,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,0.001,52.5498324526286,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,0.003,33.98879420162645,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,0.75,,simMed,oracle_blend_k5_a0.75,10.282104648259939,0.0,1.0,1.9962862393527236,0.01,19.149280447690543,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,5,1.0,,simMed,oracle_blend_k5_a1,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,50.0,simMed,oracle_gate_k5_p50,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,70.0,simMed,oracle_gate_k5_p70,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,80.0,simMed,oracle_gate_k5_p80,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,90.0,simMed,oracle_gate_k5_p90,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,1e-05,305.35376708709606,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,3e-05,223.36271073745422,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,0.0001,184.2270536481971,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,0.0003,140.34054925102203,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,0.001,93.42192436022862,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,0.003,60.424523025113686,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_gate,5,,95.0,simMed,oracle_gate_k5_p95,7.783329916094891,0.0,1.0,3.548953314404842,0.01,34.04316524033874,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,1e-05,51.05897209709222,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,3e-05,39.91232841469735,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,0.0001,28.65179178700084,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,0.0003,20.952194827918085,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,0.001,13.583356041329608,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,0.003,9.313059374461888,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
low_rank_residual,20,,,simMed,low_rank_residual_k20,11.698450880296608,0.0,1.0,1.440748545882678,0.01,6.018444175214855,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,20,0.0,,simMed,oracle_blend_k20_a0,133.28433277959255,0.0,1.0,0.0,1e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
oracle_blend,20,0.0,,simMed,oracle_blend_k20_a0,133.28433277959255,0.0,1.0,0.0,3e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,1
