calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,n_items,tpsscs_pd,raw_pd,lowrank_pd,delta_vs_raw,delta_vs_lowrank,tpsscs_empirical_pfa,raw_empirical_pfa,lowrank_empirical_pfa,tpsscs_false_alarms_total,background_count_total,pfa_ceiling,tpsscs_pfa_calibrated,raw_pfa_calibrated,lowrank_pfa_calibrated,beats_raw,beats_lowrank
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,1e-05,105,0.6346568403287606,0.1356314737309295,0.5146669373547608,0.49902536659783103,0.1199899029739998,0.0008682003291707369,4.435237379505854e-05,0.000796073936883479,5970,6877337,1.0600000000000002e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,3e-05,105,0.6688731331527014,0.1810977740054476,0.5595163466673178,0.4877753591472538,0.1093567864853836,0.0010962282767374716,9.044882416471023e-05,0.0010312276611371004,7538,6877337,3.16e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,0.0001,105,0.7225925721118106,0.24698450192934282,0.6273049352666404,0.47560807018246776,0.09528763684517016,0.0017910717781608437,0.0002531639469931158,0.0017346508383130094,12316,6877337,0.00010510000000000001,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,0.0003,105,0.7660825690721336,0.3169162069779237,0.6813941782610888,0.44916636209420985,0.08468839081104473,0.003101348378127662,0.0005879019402014741,0.0030517622606320636,21326,6877337,0.00031509999999999996,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,0.001,105,0.8185869973642589,0.3987042930048319,0.7453734340825409,0.419882704359427,0.07321356328171802,0.006434611472799163,0.0015394806227098448,0.006390551365043908,44247,6877337,0.0010501000000000002,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,0.003,105,0.8642737567095174,0.5055600980030657,0.8000547557521641,0.3587136587064518,0.06421900095735333,0.01344365578169227,0.0040296560480656595,0.013406575882506504,92445,6877337,0.0031501,False,False,False,True,True
same_asset_target_free_conservative,1.0,4.0,simWind_test.mat,0.01,105,0.8986038581302221,0.677697574640705,0.8444455470946568,0.22090628348951713,0.05415831103556534,0.03244515560351655,0.0117727087327269,0.03241462004537092,223112,6877337,0.0105001,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,1e-05,210,0.6204369521120568,0.12159898094895295,0.5102623905974354,0.4988379711631039,0.11017456151462146,0.0008869606012605958,4.0789765138511033e-05,0.0008301025008071062,12198,13754674,1.0600000000000002e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,3e-05,210,0.6616574220320006,0.1683596570954903,0.5610536679146784,0.49329776493651034,0.10060375411732225,0.0011529427606463923,8.81948571719326e-05,0.0011016108208633116,15856,13754674,3.16e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,0.0001,210,0.7188943479992409,0.2294593583535087,0.6310924225408134,0.4894349896457322,0.08780192545842747,0.0018538170611712183,0.00024829334936168863,0.0018095379985008564,25495,13754674,0.00010510000000000001,False,False,False,True,True
