asset,image_index,component,seconds,milliseconds,scope,target_pixels,background_pixels,shape
simMed_test.mat,101,raw_residual_hgb_feature_cube,0.023308499992708676,23.308499992708676,per_frame,51.0,65485.0,6x64x1024
simMed_test.mat,101,raw_residual_hgb_predict_proba,0.0833303999970667,83.3303999970667,per_frame,51.0,65485.0,6x64x1024
simMed_test.mat,127,raw_score_numpy,0.002366999993682839,2.366999993682839,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,numpy_rank30_residual_score,0.49604500000714324,496.04500000714324,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,tpsscs_low_rank_torch,0.09834430000046268,98.34430000046268,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,tpsscs_gate_and_enhanced_score_after_residual,0.009862999999313615,9.862999999313615,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,tpsscs_total_forward_materialized,0.14882560000114609,148.82560000114609,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,finished_detector_thresholds_7pfa,0.004012499994132668,4.012499994132668,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,raw_residual_hgb_feature_cube,0.024435200000880286,24.435200000880286,per_frame,33.0,65503.0,6x64x1024
simMed_test.mat,127,raw_residual_hgb_predict_proba,0.07885620000888593,78.85620000888593,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,0,raw_score_numpy,0.0024118000001180917,2.4118000001180917,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,numpy_rank30_residual_score,0.5006657000049017,500.66570000490174,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,tpsscs_low_rank_torch,0.11399129999335855,113.99129999335855,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,tpsscs_gate_and_enhanced_score_after_residual,0.01026090000232216,10.26090000232216,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,tpsscs_total_forward_materialized,0.12305369999376126,123.05369999376126,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,finished_detector_thresholds_7pfa,0.0026596000097924843,2.6596000097924843,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,raw_residual_hgb_feature_cube,0.02145559999917168,21.45559999917168,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,0,raw_residual_hgb_predict_proba,0.08175620000110939,81.75620000110939,per_frame,43.0,65493.0,6x64x1024
simWind_test.mat,27,raw_score_numpy,0.0021886000031372532,2.1886000031372532,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,numpy_rank30_residual_score,0.47735630000534,477.35630000534,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,tpsscs_low_rank_torch,0.12920010001107585,129.20010001107585,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,tpsscs_gate_and_enhanced_score_after_residual,0.01222629999392666,12.22629999392666,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,tpsscs_total_forward_materialized,0.1478886999975657,147.8886999975657,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,finished_detector_thresholds_7pfa,0.004197900008875877,4.197900008875877,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,raw_residual_hgb_feature_cube,0.024317900009918958,24.317900009918958,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,27,raw_residual_hgb_predict_proba,0.09421450000081677,94.21450000081677,per_frame,59.0,65477.0,6x64x1024
simWind_test.mat,50,raw_score_numpy,0.0022827999928267673,2.2827999928267673,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,numpy_rank30_residual_score,0.6053035000077216,605.3035000077216,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,tpsscs_low_rank_torch,0.12084569998842198,120.84569998842198,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,tpsscs_gate_and_enhanced_score_after_residual,0.011671100000967272,11.671100000967272,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,tpsscs_total_forward_materialized,0.1387101000000257,138.7101000000257,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,finished_detector_thresholds_7pfa,0.004066599998623133,4.066599998623133,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,raw_residual_hgb_feature_cube,0.024262400009320118,24.262400009320118,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,50,raw_residual_hgb_predict_proba,0.08380149998993147,83.80149998993147,per_frame,25.0,65511.0,6x64x1024
simWind_test.mat,76,raw_score_numpy,0.004622199994628318,4.622199994628318,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,numpy_rank30_residual_score,0.5124185000022408,512.4185000022408,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,tpsscs_low_rank_torch,0.10768919999827631,107.68919999827631,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,tpsscs_gate_and_enhanced_score_after_residual,0.010603299990179949,10.603299990179949,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,tpsscs_total_forward_materialized,0.12110200000461191,121.10200000461191,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,finished_detector_thresholds_7pfa,0.003928900012397207,3.9289000123972073,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,raw_residual_hgb_feature_cube,0.024420200003078207,24.420200003078207,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,76,raw_residual_hgb_predict_proba,0.08871299999009352,88.71299999009352,per_frame,27.0,65509.0,6x64x1024
simWind_test.mat,101,raw_score_numpy,0.004434100002981722,4.434100002981722,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,numpy_rank30_residual_score,0.6163074000069173,616.3074000069173,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,tpsscs_low_rank_torch,0.11856290001014713,118.56290001014713,per_frame,51.0,65485.0,6x64x1024
