pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,train_asset,test_asset
0.003,0.9780812859535217,0.6153846153846154,0.002991909632117234,26,65510,196,196,212,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,29,simWind_test.mat#29,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.8063454031944275,0.7692307692307693,0.009998473515493819,26,65510,655,655,675,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,29,simWind_test.mat#29,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.999984860420227,0.04,0.0,25,65511,0,0,1,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9998428821563721,0.08,1.526461204988475e-05,25,65511,1,1,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9989282488822937,0.32,9.158767229930851e-05,25,65511,6,6,14,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9973697662353516,0.4,0.0002900276289478103,25,65511,19,19,29,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9909076690673828,0.52,0.0009921997832425089,25,65511,65,65,78,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9605734348297119,0.6,0.0029918639617774116,25,65511,196,196,211,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.7796131372451782,0.84,0.009998320892674512,25,65511,655,655,676,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,31,simWind_test.mat#31,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999998807907104,0.0,0.0,27,65509,0,0,0,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999985694885254,0.14814814814814814,1.5265078080874384e-05,27,65509,1,1,5,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999948740005493,0.25925925925925924,9.15904684852463e-05,27,65509,6,6,13,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999622106552124,0.4444444444444444,0.0002900364835366133,27,65509,19,19,31,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9959575533866882,0.6666666666666666,0.000992230075256835,27,65509,65,65,83,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.987193763256073,0.7407407407407407,0.002991955303851379,27,65509,196,196,216,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9547476768493652,0.8518518518518519,0.00999862614297272,27,65509,655,655,678,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,32,simWind_test.mat#32,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.999915599822998,0.05555555555555555,0.0,36,65500,0,0,2,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9996405839920044,0.25,1.5267175572519083e-05,36,65500,1,1,10,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9992331266403198,0.3055555555555556,9.16030534351145e-05,36,65500,6,6,17,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.998231828212738,0.3611111111111111,0.0002900763358778626,36,65500,19,19,32,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9884950518608093,0.7222222222222222,0.0009923664122137405,36,65500,65,65,91,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9688817262649536,0.8055555555555556,0.0029923664122137403,36,65500,196,196,225,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9034681916236877,0.9166666666666666,0.01,36,65500,655,655,688,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9998389482498169,0.03389830508474576,0.0,59,65477,0,0,2,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9988607168197632,0.05084745762711865,1.5272538448615544e-05,59,65477,1,1,4,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.99790358543396,0.1016949152542373,9.163523069169327e-05,59,65477,6,6,12,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9951930046081543,0.22033898305084745,0.00029017823052369533,59,65477,19,19,32,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9886988997459412,0.3728813559322034,0.0009927149991600104,59,65477,65,65,87,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9744811058044434,0.4745762711864407,0.002993417535928647,59,65477,196,196,224,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9220711588859558,0.6440677966101694,0.009988240145394567,59,65477,654,654,692,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999997615814209,0.05454545454545454,0.0,55,65481,0,0,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999996423721313,0.07272727272727272,1.5271605503886624e-05,55,65481,1,1,5,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999991655349731,0.12727272727272726,7.635802751943312e-05,55,65481,6,5,12,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999796152114868,0.4,0.00029016050457384584,55,65481,19,19,41,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.999497652053833,0.6181818181818182,0.0009926543577526306,55,65481,65,65,99,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9868207573890686,0.8363636363636363,0.002993234678761778,55,65481,196,196,242,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9372153878211975,0.9272727272727272,0.009987629999541852,55,65481,654,654,705,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999997615814209,0.07692307692307693,0.0,13,65523,0,0,1,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999959468841553,0.3076923076923077,1.5261816461395235e-05,13,65523,1,1,5,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999656677246094,0.46153846153846156,9.15708987683714e-05,13,65523,6,6,12,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9985650181770325,0.7692307692307693,0.00028997451276650945,13,65523,19,19,29,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9934529066085815,0.8461538461538461,0.0009920180699906902,13,65523,65,65,76,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9773634672164917,0.8461538461538461,0.002991316026433466,13,65523,196,196,207,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.8601831197738647,0.8461538461538461,0.00999648978221388,13,65523,655,655,666,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999525547027588,0.046511627906976744,0.0,43,65493,0,0,2,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999430179595947,0.06976744186046512,1.526880735345762e-05,43,65493,1,1,4,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9991940855979919,0.27906976744186046,9.161284412074573e-05,43,65493,6,6,18,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9972557425498962,0.3953488372093023,0.0002901073397156948,43,65493,19,19,36,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9922086000442505,0.46511627906976744,0.0009924724779747454,43,65493,65,65,85,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9779350161552429,0.6511627906976745,0.0029926862412776936,43,65493,196,196,224,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9218631386756897,0.7906976744186046,0.009985800009161284,43,65493,654,654,688,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999994039535522,0.08333333333333333,0.0,36,65500,0,0,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999986886978149,0.1111111111111111,1.5267175572519083e-05,36,65500,1,1,5,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999959468841553,0.19444444444444445,9.16030534351145e-05,36,65500,6,6,13,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9998865127563477,0.3611111111111111,0.0002900763358778626,36,65500,19,19,32,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9958653450012207,0.6944444444444444,0.0009923664122137405,36,65500,65,65,90,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9790526032447815,0.8333333333333334,0.0029923664122137403,36,65500,196,196,226,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.8966570496559143,0.8611111111111112,0.01,36,65500,655,655,686,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999649524688721,0.03571428571428571,0.0,28,65508,0,0,1,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999532699584961,0.03571428571428571,1.526531110704036e-05,28,65508,1,1,2,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9979398846626282,0.2857142857142857,9.159186664224217e-05,28,65508,6,6,14,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9959522485733032,0.2857142857142857,0.00029004091103376685,28,65508,19,19,27,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9897756576538086,0.42857142857142855,0.0009922452219576234,28,65508,65,65,77,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9788008332252502,0.6428571428571429,0.002992000976979911,28,65508,196,196,214,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9375337958335876,0.75,0.009998778775111437,28,65508,655,655,676,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999992847442627,0.03636363636363636,0.0,55,65481,0,0,2,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999985694885254,0.03636363636363636,1.5271605503886624e-05,55,65481,1,1,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999904632568359,0.2545454545454545,9.162963302331974e-05,55,65481,6,6,20,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999390840530396,0.41818181818181815,0.00029016050457384584,55,65481,19,19,42,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9992843270301819,0.6181818181818182,0.0009926543577526306,55,65481,65,65,99,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9844973087310791,0.7818181818181819,0.002993234678761778,55,65481,196,196,239,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9358380436897278,0.8727272727272727,0.009987629999541852,55,65481,654,654,702,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999997615814209,0.0967741935483871,0.0,31,65505,0,0,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999997615814209,0.0967741935483871,0.0,31,65505,1,0,3,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999953508377075,0.2903225806451613,9.159606136936111e-05,31,65505,6,6,15,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999473094940186,0.5161290322580645,0.0002900541943363102,31,65505,19,19,35,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9963995218276978,0.7419354838709677,0.0009922906648347455,31,65505,65,65,88,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9787763953208923,0.8387096774193549,0.002992138004732463,31,65505,196,196,222,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9272838830947876,0.8709677419354839,0.009999236699488588,31,65505,655,655,682,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9998877048492432,0.08163265306122448,0.0,49,65487,0,0,4,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9998738765716553,0.08163265306122448,1.5270206300487118e-05,49,65487,1,1,5,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9995086193084717,0.2857142857142857,9.162123780292272e-05,49,65487,6,6,20,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9984732270240784,0.40816326530612246,0.0002901339197092553,49,65487,19,19,39,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9938889741897583,0.6530612244897959,0.0009925634095316628,49,65487,65,65,97,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.983412504196167,0.7551020408163265,0.0029929604348954753,49,65487,196,196,233,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9428349137306213,0.8979591836734694,0.009986714920518577,49,65487,654,654,698,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999973773956299,0.15789473684210525,0.0,38,65498,0,0,6,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999963045120239,0.18421052631578946,1.526764176005374e-05,38,65498,1,1,8,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999711513519287,0.39473684210526316,9.160585056032245e-05,38,65498,6,6,21,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999115467071533,0.5,0.0002900851934410211,38,65498,19,19,38,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9966892600059509,0.8421052631578947,0.0009923967144034932,38,65498,65,65,97,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.003,0.9822834134101868,0.9210526315789473,0.0029924577849705335,38,65498,196,196,231,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.01,0.9225242733955383,0.9736842105263158,0.009985037711075147,38,65498,654,654,691,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
1e-05,0.9999998807907104,0.02857142857142857,0.0,35,65501,0,0,1,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
3e-05,0.9999998807907104,0.02857142857142857,0.0,35,65501,1,0,1,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0001,0.9999992847442627,0.2857142857142857,9.160165493656586e-05,35,65501,6,6,16,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.0003,0.9999923706054688,0.5428571428571428,0.0002900719072991252,35,65501,19,19,38,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
0.001,0.9993359446525574,0.8,0.0009923512618127967,35,65501,65,65,93,loso_supervised_raw_feature_logreg_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_feature_logreg,learned_raw_feature_baseline,simMed_test.mat,simWind_test.mat
