pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,train_asset,test_asset
0.01,0.21776683732029767,0.9722222222222222,0.01,36,65500,655,655,690,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,33,simWind_test.mat#33,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996786838668166,0.06779661016949153,0.0,59,65477,0,0,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996736097079151,0.1016949152542373,1.5272538448615544e-05,59,65477,1,1,7,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9948028363340042,0.4406779661016949,9.163523069169327e-05,59,65477,6,6,32,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9812568839608766,0.6779661016949152,0.00029017823052369533,59,65477,19,19,59,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9127629793949747,0.8135593220338984,0.0009927149991600104,59,65477,65,65,113,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7289768855193551,0.8983050847457628,0.002993417535928647,59,65477,196,196,249,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3470054358694867,0.9661016949152542,0.009988240145394567,59,65477,654,654,711,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,34,simWind_test.mat#34,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997452875608778,0.4909090909090909,0.0,55,65481,0,0,27,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997044957452054,0.6181818181818182,1.5271605503886624e-05,55,65481,1,1,35,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.999283843759026,0.7818181818181819,9.162963302331974e-05,55,65481,6,6,49,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9981580481225469,0.8909090909090909,0.00029016050457384584,55,65481,19,19,68,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9667112028213954,0.9636363636363636,0.0009926543577526306,55,65481,65,65,118,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8047767537315828,0.9818181818181818,0.002993234678761778,55,65481,196,196,250,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5018075777649597,0.9818181818181818,0.009987629999541852,55,65481,654,654,708,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,35,simWind_test.mat#35,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9998032013313048,0.0,0.0,13,65523,0,0,0,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997158035382993,0.3076923076923077,1.5261816461395235e-05,13,65523,1,1,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9970451716455125,0.8461538461538461,9.15708987683714e-05,13,65523,6,6,17,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9746042898702837,1.0,0.00028997451276650945,13,65523,19,19,32,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8111905298646932,1.0,0.0009920180699906902,13,65523,65,65,78,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.5714311114460774,1.0,0.002991316026433466,13,65523,196,196,209,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.24771660495906583,1.0,0.00999648978221388,13,65523,655,655,668,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,36,simWind_test.mat#36,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997410288608891,0.09302325581395349,0.0,43,65493,0,0,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995424564213811,0.3953488372093023,1.526880735345762e-05,43,65493,1,1,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9988857980834799,0.5581395348837209,9.161284412074573e-05,43,65493,6,6,30,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9906643115232681,0.6976744186046512,0.0002901073397156948,43,65493,19,19,49,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9369653615221247,0.813953488372093,0.0009924724779747454,43,65493,65,65,100,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7777813582946846,0.8372093023255814,0.0029926862412776936,43,65493,196,196,232,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.38094847940882115,0.9534883720930233,0.009985800009161284,43,65493,654,654,695,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,38,simWind_test.mat#38,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996306051568793,0.5555555555555556,0.0,36,65500,0,0,20,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999616611292029,0.5555555555555556,1.5267175572519083e-05,36,65500,1,1,21,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9994423579126569,0.7222222222222222,9.16030534351145e-05,36,65500,6,6,32,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9947691072666844,0.8888888888888888,0.0002900763358778626,36,65500,19,19,51,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9388917657703766,0.9722222222222222,0.0009923664122137405,36,65500,65,65,100,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.762028964084157,0.9722222222222222,0.0029923664122137403,36,65500,196,196,231,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3205119011603924,1.0,0.01,36,65500,655,655,691,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,39,simWind_test.mat#39,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997072546442036,0.17857142857142858,0.0,28,65508,0,0,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996666022794968,0.21428571428571427,1.526531110704036e-05,28,65508,1,1,7,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9983455787362621,0.42857142857142855,9.159186664224217e-05,28,65508,6,6,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9953614291071461,0.5,0.00029004091103376685,28,65508,19,19,33,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9524116707197247,0.8928571428571429,0.0009922452219576234,28,65508,65,65,90,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8173981544619017,1.0,0.002992000976979911,28,65508,196,196,224,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5212197350324523,1.0,0.009998778775111437,28,65508,655,655,683,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,40,simWind_test.mat#40,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9995996466741667,0.6181818181818182,0.0,55,65481,0,0,34,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999551576185262,0.6545454545454545,1.5271605503886624e-05,55,65481,1,1,37,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9987810255193837,0.8545454545454545,9.162963302331974e-05,55,65481,6,6,53,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9964119856628375,0.9272727272727272,0.00029016050457384584,55,65481,19,19,70,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9579010522792762,0.9636363636363636,0.0009926543577526306,55,65481,65,65,118,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8138307409049419,0.9636363636363636,0.002993234678761778,55,65481,196,196,249,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5410471551681512,0.9818181818181818,0.009987629999541852,55,65481,654,654,708,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,41,simWind_test.mat#41,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996721291552629,0.5483870967741935,0.0,31,65505,0,0,17,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996142147625354,0.7741935483870968,1.5266010228226854e-05,31,65505,1,1,25,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9989772525905019,0.8387096774193549,9.159606136936111e-05,31,65505,6,6,32,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.991661731907472,0.9032258064516129,0.0002900541943363102,31,65505,19,19,47,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9182715526165521,1.0,0.0009922906648347455,31,65505,65,65,96,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7756744974509164,1.0,0.002992138004732463,31,65505,196,196,227,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.4475051925651609,1.0,0.009999236699488588,31,65505,655,655,686,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,42,simWind_test.mat#42,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996806590196414,0.30612244897959184,0.0,49,65487,0,0,15,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995439529796806,0.46938775510204084,1.5270206300487118e-05,49,65487,1,1,24,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9987332728898685,0.6938775510204082,9.162123780292272e-05,49,65487,6,6,40,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9962812781872593,0.7142857142857143,0.0002901339197092553,49,65487,19,19,54,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9592211616185133,0.8775510204081632,0.0009925634095316628,49,65487,65,65,108,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8123560522810114,0.9387755102040817,0.0029929604348954753,49,65487,196,196,242,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.33346867472569225,0.9795918367346939,0.009986714920518577,49,65487,654,654,702,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,43,simWind_test.mat#43,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997718072729666,0.39473684210526316,0.0,38,65498,0,0,15,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997659675118694,0.39473684210526316,1.526764176005374e-05,38,65498,1,1,16,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9980387257007841,0.9210526315789473,9.160585056032245e-05,38,65498,6,6,41,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9886864343800621,1.0,0.0002900851934410211,38,65498,19,19,57,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9428792263718185,1.0,0.0009923967144034932,38,65498,65,65,103,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7719675411287897,1.0,0.0029924577849705335,38,65498,196,196,234,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.4357313456483827,1.0,0.009985037711075147,38,65498,654,654,692,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,44,simWind_test.mat#44,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997296180238556,0.45714285714285713,0.0,35,65501,0,0,16,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995985249649487,0.8,1.5266942489427644e-05,35,65501,1,1,29,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9990609738107684,0.9142857142857143,9.160165493656586e-05,35,65501,6,6,38,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9932876606342746,0.9428571428571428,0.0002900719072991252,35,65501,19,19,52,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9177802158303332,1.0,0.0009923512618127967,35,65501,65,65,100,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7502295975274696,1.0,0.002992320727927818,35,65501,196,196,231,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.37013634136693097,1.0,0.009999847330575106,35,65501,655,655,690,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,45,simWind_test.mat#45,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997200389167754,0.0784313725490196,0.0,51,65485,0,0,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996802975556497,0.11764705882352941,1.527067267313125e-05,51,65485,1,1,7,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9994691404734454,0.23529411764705882,9.16240360387875e-05,51,65485,6,6,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.992545030180904,0.49019607843137253,0.0002901427807894938,51,65485,19,19,44,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9184029776899683,0.7647058823529411,0.0009925937237535314,51,65485,65,65,104,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7250649736396264,0.8431372549019608,0.0029930518439337255,51,65485,196,196,239,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3566635696546709,0.9019607843137255,0.009987019928227838,51,65485,654,654,700,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,46,simWind_test.mat#46,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9994222091230331,0.2857142857142857,0.0,28,65508,0,0,8,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9992212589529005,0.2857142857142857,1.526531110704036e-05,28,65508,1,1,9,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9945950379987045,0.4642857142857143,9.159186664224217e-05,28,65508,6,6,19,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9719528932167907,0.5714285714285714,0.00029004091103376685,28,65508,19,19,35,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9017308194843429,0.7142857142857143,0.0009922452219576234,28,65508,65,65,85,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7519339595144414,0.8214285714285714,0.002992000976979911,28,65508,196,196,219,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.43600199886544294,1.0,0.009998778775111437,28,65508,655,655,683,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,47,simWind_test.mat#47,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996921088428047,0.12,0.0,25,65511,0,0,3,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,48,simWind_test.mat#48,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995826593335898,0.28,1.526461204988475e-05,25,65511,1,1,8,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,48,simWind_test.mat#48,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9962582405477196,0.56,9.158767229930851e-05,25,65511,6,6,20,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,48,simWind_test.mat#48,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
