asset,item_id,image_index,pfa_target,target_method,comparator,target_pd,comparator_pd,delta_pd,target_empirical_pfa,target_count,outcome
simWind_test.mat,simWind_test.mat#126,126,3e-05,tpsscs_finished_detector,raw,0.3076923076923077,0.1538461538461538,0.1538461538461539,1.5264845061822624e-05,26,win
simWind_test.mat,simWind_test.mat#126,126,0.0001,tpsscs_finished_detector,raw,0.4615384615384615,0.2692307692307692,0.1923076923076923,9.158907037093572e-05,26,win
simWind_test.mat,simWind_test.mat#126,126,0.0003,tpsscs_finished_detector,raw,0.6153846153846154,0.3846153846153846,0.23076923076923084,0.0002900320561746,26,win
simWind_test.mat,simWind_test.mat#126,126,0.001,tpsscs_finished_detector,raw,0.6153846153846154,0.4230769230769231,0.19230769230769235,0.0009922149290184,26,win
simWind_test.mat,simWind_test.mat#126,126,0.003,tpsscs_finished_detector,raw,0.6923076923076923,0.4230769230769231,0.2692307692307692,0.0029919096321172,26,win
simWind_test.mat,simWind_test.mat#126,126,0.01,tpsscs_finished_detector,raw,0.7307692307692307,0.6538461538461539,0.07692307692307687,0.0099984735154938,26,win
simWind_test.mat,simWind_test.mat#127,127,1e-05,tpsscs_finished_detector,raw,0.1818181818181818,0.0606060606060606,0.12121212121212119,0.0,33,win
simWind_test.mat,simWind_test.mat#127,127,3e-05,tpsscs_finished_detector,raw,0.2121212121212121,0.2121212121212121,0.0,1.5266476344594905e-05,33,tie
simWind_test.mat,simWind_test.mat#127,127,0.0001,tpsscs_finished_detector,raw,0.4242424242424242,0.3939393939393939,0.030303030303030276,9.159885806756944e-05,33,win
simWind_test.mat,simWind_test.mat#127,127,0.0003,tpsscs_finished_detector,raw,0.6060606060606061,0.3939393939393939,0.21212121212121215,0.0002900630505473,33,win
simWind_test.mat,simWind_test.mat#127,127,0.001,tpsscs_finished_detector,raw,0.7272727272727273,0.5151515151515151,0.21212121212121215,0.0009923209623986,33,win
simWind_test.mat,simWind_test.mat#127,127,0.003,tpsscs_finished_detector,raw,0.7878787878787878,0.6060606060606061,0.18181818181818177,0.0029922293635406,33,win
simWind_test.mat,simWind_test.mat#127,127,0.01,tpsscs_finished_detector,raw,0.9090909090909092,0.7272727272727273,0.18181818181818188,0.0099995420057096,33,win
simWind_test.mat,simWind_test.mat#13,13,1e-05,tpsscs_finished_detector,raw,0.2941176470588235,0.1764705882352941,0.11764705882352938,0.0,17,win
simWind_test.mat,simWind_test.mat#13,13,3e-05,tpsscs_finished_detector,raw,0.4117647058823529,0.1764705882352941,0.23529411764705882,1.526274821044277e-05,17,win
simWind_test.mat,simWind_test.mat#13,13,0.0001,tpsscs_finished_detector,raw,0.4705882352941176,0.1764705882352941,0.2941176470588235,9.157648926265664e-05,17,win
simWind_test.mat,simWind_test.mat#13,13,0.0003,tpsscs_finished_detector,raw,0.5882352941176471,0.1764705882352941,0.411764705882353,0.0002899922159984,17,win
simWind_test.mat,simWind_test.mat#13,13,0.001,tpsscs_finished_detector,raw,0.7058823529411765,0.1764705882352941,0.5294117647058825,0.0009920786336787,17,win
simWind_test.mat,simWind_test.mat#13,13,0.003,tpsscs_finished_detector,raw,0.7058823529411765,0.2941176470588235,0.41176470588235303,0.0029914986492467,17,win
simWind_test.mat,simWind_test.mat#13,13,0.01,tpsscs_finished_detector,raw,0.7647058823529411,0.5882352941176471,0.17647058823529405,0.00999710007784,17,win
simWind_test.mat,simWind_test.mat#14,14,1e-05,tpsscs_finished_detector,raw,0.3333333333333333,0.1333333333333333,0.2,0.0,30,win
simWind_test.mat,simWind_test.mat#14,14,3e-05,tpsscs_finished_detector,raw,0.3333333333333333,0.1333333333333333,0.2,1.526577718071627e-05,30,win
simWind_test.mat,simWind_test.mat#14,14,0.0001,tpsscs_finished_detector,raw,0.4,0.2666666666666666,0.13333333333333341,9.159466308429762e-05,30,win
simWind_test.mat,simWind_test.mat#14,14,0.0003,tpsscs_finished_detector,raw,0.5666666666666667,0.3,0.26666666666666666,0.0002900497664336,30,win
simWind_test.mat,simWind_test.mat#14,14,0.001,tpsscs_finished_detector,raw,0.7333333333333333,0.4666666666666667,0.2666666666666666,0.0009922755167465,30,win
simWind_test.mat,simWind_test.mat#14,14,0.003,tpsscs_finished_detector,raw,0.8,0.5666666666666667,0.2333333333333334,0.0029920923274203,30,win
simWind_test.mat,simWind_test.mat#14,14,0.01,tpsscs_finished_detector,raw,0.8666666666666667,0.7333333333333333,0.13333333333333341,0.0099990840533691,30,win
simWind_test.mat,simWind_test.mat#15,15,1e-05,tpsscs_finished_detector,raw,0.0930232558139534,0.0930232558139534,0.0,0.0,43,tie
simWind_test.mat,simWind_test.mat#15,15,3e-05,tpsscs_finished_detector,raw,0.1162790697674418,0.1162790697674418,0.0,1.526880735345762e-05,43,tie
simWind_test.mat,simWind_test.mat#15,15,0.0001,tpsscs_finished_detector,raw,0.2558139534883721,0.1860465116279069,0.06976744186046521,9.161284412074572e-05,43,win
simWind_test.mat,simWind_test.mat#15,15,0.0003,tpsscs_finished_detector,raw,0.5348837209302325,0.2790697674418604,0.2558139534883721,0.0002901073397156,43,win
simWind_test.mat,simWind_test.mat#15,15,0.001,tpsscs_finished_detector,raw,0.6744186046511628,0.3953488372093023,0.27906976744186046,0.0009924724779747,43,win
simWind_test.mat,simWind_test.mat#15,15,0.003,tpsscs_finished_detector,raw,0.7674418604651163,0.5116279069767442,0.2558139534883721,0.0029926862412776,43,win
simWind_test.mat,simWind_test.mat#15,15,0.01,tpsscs_finished_detector,raw,0.8372093023255814,0.5813953488372093,0.2558139534883721,0.0099858000091612,43,win
simWind_test.mat,simWind_test.mat#16,16,1e-05,tpsscs_finished_detector,raw,0.1739130434782608,0.1304347826086956,0.043478260869565216,0.0,23,win
simWind_test.mat,simWind_test.mat#16,16,3e-05,tpsscs_finished_detector,raw,0.217391304347826,0.2608695652173913,-0.0434782608695653,1.526414604734938e-05,23,loss
simWind_test.mat,simWind_test.mat#16,16,0.0001,tpsscs_finished_detector,raw,0.4347826086956521,0.3478260869565217,0.08695652173913043,9.158487628409628e-05,23,win
simWind_test.mat,simWind_test.mat#16,16,0.0003,tpsscs_finished_detector,raw,0.4782608695652174,0.391304347826087,0.08695652173913043,0.0002900187748996,23,win
simWind_test.mat,simWind_test.mat#16,16,0.001,tpsscs_finished_detector,raw,0.6521739130434783,0.5217391304347826,0.13043478260869568,0.0009921694930777,23,win
simWind_test.mat,simWind_test.mat#16,16,0.003,tpsscs_finished_detector,raw,0.6956521739130435,0.6086956521739131,0.08695652173913038,0.0029917726252804,23,win
simWind_test.mat,simWind_test.mat#16,16,0.01,tpsscs_finished_detector,raw,0.7391304347826086,0.782608695652174,-0.0434782608695653,0.0099980156610138,23,loss
simWind_test.mat,simWind_test.mat#17,17,1e-05,tpsscs_finished_detector,raw,0.2413793103448276,0.1034482758620689,0.1379310344827587,0.0,29,win
simWind_test.mat,simWind_test.mat#17,17,3e-05,tpsscs_finished_detector,raw,0.3103448275862069,0.1724137931034483,0.13793103448275862,1.5265544140320883e-05,29,win
simWind_test.mat,simWind_test.mat#17,17,0.0001,tpsscs_finished_detector,raw,0.3793103448275862,0.2758620689655172,0.103448275862069,9.159326484192528e-05,29,win
simWind_test.mat,simWind_test.mat#17,17,0.0003,tpsscs_finished_detector,raw,0.4482758620689655,0.3448275862068966,0.10344827586206895,0.000290045338666,29,win
simWind_test.mat,simWind_test.mat#17,17,0.001,tpsscs_finished_detector,raw,0.5517241379310345,0.5172413793103449,0.03448275862068961,0.0009922603691208,29,win
simWind_test.mat,simWind_test.mat#17,17,0.003,tpsscs_finished_detector,raw,0.6206896551724138,0.7241379310344828,-0.10344827586206895,0.0029920466515028,29,loss
simWind_test.mat,simWind_test.mat#17,17,0.01,tpsscs_finished_detector,raw,0.6551724137931034,0.7586206896551724,-0.10344827586206895,0.0099989314119101,29,loss
simWind_test.mat,simWind_test.mat#18,18,1e-05,tpsscs_finished_detector,raw,0.2692307692307692,0.1923076923076923,0.07692307692307693,0.0,52,win
simWind_test.mat,simWind_test.mat#18,18,3e-05,tpsscs_finished_detector,raw,0.3076923076923077,0.2307692307692307,0.07692307692307701,1.5270905870136215e-05,52,win
simWind_test.mat,simWind_test.mat#18,18,0.0001,tpsscs_finished_detector,raw,0.4230769230769231,0.25,0.17307692307692307,9.16254352208173e-05,52,win
simWind_test.mat,simWind_test.mat#18,18,0.0003,tpsscs_finished_detector,raw,0.5961538461538461,0.3461538461538461,0.25000000000000006,0.0002901472115325,52,win
simWind_test.mat,simWind_test.mat#18,18,0.001,tpsscs_finished_detector,raw,0.8461538461538461,0.4807692307692308,0.36538461538461536,0.0009926088815588,52,win
simWind_test.mat,simWind_test.mat#18,18,0.003,tpsscs_finished_detector,raw,0.9423076923076924,0.5961538461538461,0.34615384615384626,0.0029930975505466,52,win
simWind_test.mat,simWind_test.mat#18,18,0.01,tpsscs_finished_detector,raw,0.9615384615384616,0.8076923076923077,0.15384615384615385,0.009987172439069,52,win
simWind_test.mat,simWind_test.mat#19,19,1e-05,tpsscs_finished_detector,raw,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,24,win
simWind_test.mat,simWind_test.mat#19,19,3e-05,tpsscs_finished_detector,raw,0.2916666666666667,0.125,0.16666666666666669,1.5264379045060447e-05,24,win
simWind_test.mat,simWind_test.mat#19,19,0.0001,tpsscs_finished_detector,raw,0.3333333333333333,0.2083333333333333,0.12500000000000003,9.158627427036267e-05,24,win
simWind_test.mat,simWind_test.mat#19,19,0.0003,tpsscs_finished_detector,raw,0.625,0.3333333333333333,0.2916666666666667,0.0002900232018561,24,win
simWind_test.mat,simWind_test.mat#19,19,0.001,tpsscs_finished_detector,raw,0.7916666666666666,0.375,0.41666666666666663,0.0009921846379289,24,win
simWind_test.mat,simWind_test.mat#19,19,0.003,tpsscs_finished_detector,raw,0.9166666666666666,0.4583333333333333,0.4583333333333333,0.0029918182928318,24,win
simWind_test.mat,simWind_test.mat#19,19,0.01,tpsscs_finished_detector,raw,0.9583333333333334,0.6666666666666666,0.29166666666666674,0.0099981682745145,24,win
simWind_test.mat,simWind_test.mat#20,20,1e-05,tpsscs_finished_detector,raw,0.0416666666666666,0.0416666666666666,0.0,0.0,24,tie
simWind_test.mat,simWind_test.mat#20,20,3e-05,tpsscs_finished_detector,raw,0.0416666666666666,0.1666666666666666,-0.125,1.5264379045060447e-05,24,loss
simWind_test.mat,simWind_test.mat#20,20,0.0001,tpsscs_finished_detector,raw,0.1666666666666666,0.2083333333333333,-0.041666666666666685,9.158627427036267e-05,24,loss
simWind_test.mat,simWind_test.mat#20,20,0.0003,tpsscs_finished_detector,raw,0.4166666666666667,0.2083333333333333,0.2083333333333334,0.0002900232018561,24,win
simWind_test.mat,simWind_test.mat#20,20,0.001,tpsscs_finished_detector,raw,0.4583333333333333,0.375,0.08333333333333331,0.0009921846379289,24,win
simWind_test.mat,simWind_test.mat#20,20,0.003,tpsscs_finished_detector,raw,0.5416666666666666,0.5,0.04166666666666663,0.0029918182928318,24,win
simWind_test.mat,simWind_test.mat#20,20,0.01,tpsscs_finished_detector,raw,0.7083333333333334,0.5416666666666666,0.16666666666666674,0.0099981682745145,24,win
simWind_test.mat,simWind_test.mat#21,21,1e-05,tpsscs_finished_detector,raw,0.4705882352941176,0.1176470588235294,0.3529411764705882,0.0,17,win
simWind_test.mat,simWind_test.mat#21,21,3e-05,tpsscs_finished_detector,raw,0.4705882352941176,0.1176470588235294,0.3529411764705882,1.526274821044277e-05,17,win
simWind_test.mat,simWind_test.mat#21,21,0.0001,tpsscs_finished_detector,raw,0.5882352941176471,0.2941176470588235,0.2941176470588236,9.157648926265664e-05,17,win
simWind_test.mat,simWind_test.mat#21,21,0.0003,tpsscs_finished_detector,raw,0.8823529411764706,0.2941176470588235,0.5882352941176471,0.0002899922159984,17,win
simWind_test.mat,simWind_test.mat#21,21,0.001,tpsscs_finished_detector,raw,0.8823529411764706,0.3529411764705882,0.5294117647058824,0.0009920786336787,17,win
simWind_test.mat,simWind_test.mat#21,21,0.003,tpsscs_finished_detector,raw,0.8823529411764706,0.4705882352941176,0.411764705882353,0.0029914986492467,17,win
simWind_test.mat,simWind_test.mat#21,21,0.01,tpsscs_finished_detector,raw,0.8823529411764706,0.7058823529411765,0.17647058823529405,0.00999710007784,17,win
simWind_test.mat,simWind_test.mat#22,22,1e-05,tpsscs_finished_detector,raw,0.173076923076923,0.0769230769230769,0.09615384615384609,0.0,52,win
simWind_test.mat,simWind_test.mat#22,22,3e-05,tpsscs_finished_detector,raw,0.3461538461538461,0.0769230769230769,0.26923076923076916,1.5270905870136215e-05,52,win
simWind_test.mat,simWind_test.mat#22,22,0.0001,tpsscs_finished_detector,raw,0.4423076923076923,0.1923076923076923,0.25,9.16254352208173e-05,52,win
simWind_test.mat,simWind_test.mat#22,22,0.0003,tpsscs_finished_detector,raw,0.5576923076923077,0.3076923076923077,0.25,0.0002901472115325,52,win
simWind_test.mat,simWind_test.mat#22,22,0.001,tpsscs_finished_detector,raw,0.6923076923076923,0.5,0.1923076923076923,0.0009926088815588,52,win
simWind_test.mat,simWind_test.mat#22,22,0.003,tpsscs_finished_detector,raw,0.8269230769230769,0.75,0.07692307692307687,0.0029930975505466,52,win
simWind_test.mat,simWind_test.mat#22,22,0.01,tpsscs_finished_detector,raw,0.9230769230769232,0.7884615384615384,0.1346153846153848,0.009987172439069,52,win
simWind_test.mat,simWind_test.mat#23,23,1e-05,tpsscs_finished_detector,raw,0.0909090909090909,0.0545454545454545,0.0363636363636364,0.0,55,win
simWind_test.mat,simWind_test.mat#23,23,3e-05,tpsscs_finished_detector,raw,0.1454545454545454,0.0545454545454545,0.09090909090909088,1.5271605503886624e-05,55,win
simWind_test.mat,simWind_test.mat#23,23,0.0001,tpsscs_finished_detector,raw,0.2545454545454545,0.2363636363636363,0.018181818181818216,9.162963302331974e-05,55,win
simWind_test.mat,simWind_test.mat#23,23,0.0003,tpsscs_finished_detector,raw,0.4363636363636363,0.2909090909090909,0.1454545454545454,0.0002901605045738,55,win
simWind_test.mat,simWind_test.mat#23,23,0.001,tpsscs_finished_detector,raw,0.6909090909090909,0.4545454545454545,0.23636363636363644,0.0009926543577526,55,win
simWind_test.mat,simWind_test.mat#23,23,0.003,tpsscs_finished_detector,raw,0.8363636363636363,0.5818181818181818,0.2545454545454545,0.0029932346787617,55,win
simWind_test.mat,simWind_test.mat#23,23,0.01,tpsscs_finished_detector,raw,0.9090909090909092,0.7454545454545455,0.1636363636363637,0.0099876299995418,55,win
simWind_test.mat,simWind_test.mat#24,24,1e-05,tpsscs_finished_detector,raw,0.1081081081081081,0.027027027027027,0.0810810810810811,0.0,37,win
simWind_test.mat,simWind_test.mat#24,24,3e-05,tpsscs_finished_detector,raw,0.2972972972972973,0.081081081081081,0.2162162162162163,1.5267408662727676e-05,37,win
simWind_test.mat,simWind_test.mat#24,24,0.0001,tpsscs_finished_detector,raw,0.4054054054054054,0.1891891891891892,0.21621621621621617,9.160445197636606e-05,37,win
simWind_test.mat,simWind_test.mat#24,24,0.0003,tpsscs_finished_detector,raw,0.5405405405405406,0.2972972972972973,0.24324324324324326,0.0002900807645918,37,win
simWind_test.mat,simWind_test.mat#24,24,0.001,tpsscs_finished_detector,raw,0.8378378378378378,0.3513513513513513,0.4864864864864865,0.0009923815630772,37,win
simWind_test.mat,simWind_test.mat#24,24,0.003,tpsscs_finished_detector,raw,0.8918918918918919,0.4054054054054054,0.4864864864864865,0.0029924120978946,37,win
simWind_test.mat,simWind_test.mat#24,24,0.01,tpsscs_finished_detector,raw,0.8918918918918919,0.7027027027027027,0.18918918918918914,0.0099848852654238,37,win
simWind_test.mat,simWind_test.mat#25,25,1e-05,tpsscs_finished_detector,raw,0.0666666666666666,0.0666666666666666,0.0,0.0,30,tie
simWind_test.mat,simWind_test.mat#25,25,3e-05,tpsscs_finished_detector,raw,0.1666666666666666,0.1333333333333333,0.0333333333333333,1.526577718071627e-05,30,win
simWind_test.mat,simWind_test.mat#25,25,0.0001,tpsscs_finished_detector,raw,0.2666666666666666,0.1666666666666666,0.1,9.159466308429762e-05,30,win
simWind_test.mat,simWind_test.mat#25,25,0.0003,tpsscs_finished_detector,raw,0.6,0.4,0.19999999999999996,0.0002900497664336,30,win
simWind_test.mat,simWind_test.mat#25,25,0.001,tpsscs_finished_detector,raw,0.7666666666666667,0.6,0.16666666666666674,0.0009922755167465,30,win
simWind_test.mat,simWind_test.mat#25,25,0.003,tpsscs_finished_detector,raw,0.8666666666666667,0.6666666666666666,0.20000000000000007,0.0029920923274203,30,win
simWind_test.mat,simWind_test.mat#25,25,0.01,tpsscs_finished_detector,raw,0.9333333333333332,0.8,0.1333333333333332,0.0099990840533691,30,win
simWind_test.mat,simWind_test.mat#26,26,1e-05,tpsscs_finished_detector,raw,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,63,win
simWind_test.mat,simWind_test.mat#26,26,3e-05,tpsscs_finished_detector,raw,0.1269841269841269,0.0634920634920634,0.06349206349206349,1.5273471507338904e-05,63,win
simWind_test.mat,simWind_test.mat#26,26,0.0001,tpsscs_finished_detector,raw,0.3015873015873015,0.1587301587301587,0.14285714285714282,9.16408290440334e-05,63,win
simWind_test.mat,simWind_test.mat#26,26,0.0003,tpsscs_finished_detector,raw,0.3968253968253968,0.238095238095238,0.1587301587301588,0.0002901959586394,63,win
simWind_test.mat,simWind_test.mat#26,26,0.001,tpsscs_finished_detector,raw,0.746031746031746,0.365079365079365,0.38095238095238104,0.000992775647977,63,win
simWind_test.mat,simWind_test.mat#26,26,0.003,tpsscs_finished_detector,raw,0.9047619047619048,0.4444444444444444,0.46031746031746035,0.0029936004154384,63,win
simWind_test.mat,simWind_test.mat#26,26,0.01,tpsscs_finished_detector,raw,0.9047619047619048,0.5714285714285714,0.33333333333333337,0.0099888503657996,63,win
simWind_test.mat,simWind_test.mat#27,27,1e-05,tpsscs_finished_detector,raw,0.1694915254237288,0.1016949152542373,0.06779661016949151,0.0,59,win
simWind_test.mat,simWind_test.mat#27,27,3e-05,tpsscs_finished_detector,raw,0.2033898305084746,0.1694915254237288,0.03389830508474578,1.5272538448615544e-05,59,win
simWind_test.mat,simWind_test.mat#27,27,0.0001,tpsscs_finished_detector,raw,0.288135593220339,0.2033898305084746,0.0847457627118644,9.163523069169329e-05,59,win
simWind_test.mat,simWind_test.mat#27,27,0.0003,tpsscs_finished_detector,raw,0.5423728813559322,0.3050847457627119,0.23728813559322032,0.0002901782305236,59,win
simWind_test.mat,simWind_test.mat#27,27,0.001,tpsscs_finished_detector,raw,0.6949152542372882,0.576271186440678,0.11864406779661019,0.00099271499916,59,win
simWind_test.mat,simWind_test.mat#27,27,0.003,tpsscs_finished_detector,raw,0.7966101694915254,0.7288135593220338,0.06779661016949157,0.0029934175359286,59,win
simWind_test.mat,simWind_test.mat#27,27,0.01,tpsscs_finished_detector,raw,0.8305084745762712,0.8813559322033898,-0.05084745762711862,0.0099882401453945,59,loss
simWind_test.mat,simWind_test.mat#28,28,1e-05,tpsscs_finished_detector,raw,0.1923076923076923,0.1538461538461538,0.03846153846153849,0.0,26,win
simWind_test.mat,simWind_test.mat#28,28,3e-05,tpsscs_finished_detector,raw,0.1923076923076923,0.2692307692307692,-0.07692307692307693,1.5264845061822624e-05,26,loss
simWind_test.mat,simWind_test.mat#28,28,0.0001,tpsscs_finished_detector,raw,0.5,0.3076923076923077,0.1923076923076923,9.158907037093572e-05,26,win
simWind_test.mat,simWind_test.mat#28,28,0.0003,tpsscs_finished_detector,raw,0.5769230769230769,0.3461538461538461,0.23076923076923078,0.0002900320561746,26,win
simWind_test.mat,simWind_test.mat#28,28,0.001,tpsscs_finished_detector,raw,0.7692307692307693,0.4230769230769231,0.3461538461538462,0.0009922149290184,26,win
simWind_test.mat,simWind_test.mat#28,28,0.003,tpsscs_finished_detector,raw,0.9230769230769232,0.5,0.42307692307692324,0.0029919096321172,26,win
simWind_test.mat,simWind_test.mat#28,28,0.01,tpsscs_finished_detector,raw,1.0,0.7307692307692307,0.2692307692307693,0.0099984735154938,26,win
simWind_test.mat,simWind_test.mat#29,29,1e-05,tpsscs_finished_detector,raw,0.1923076923076923,0.0769230769230769,0.11538461538461539,0.0,26,win
simWind_test.mat,simWind_test.mat#29,29,3e-05,tpsscs_finished_detector,raw,0.2307692307692307,0.0769230769230769,0.1538461538461538,1.5264845061822624e-05,26,win
simWind_test.mat,simWind_test.mat#29,29,0.0001,tpsscs_finished_detector,raw,0.3076923076923077,0.1153846153846153,0.1923076923076924,9.158907037093572e-05,26,win
simWind_test.mat,simWind_test.mat#29,29,0.0003,tpsscs_finished_detector,raw,0.3076923076923077,0.1538461538461538,0.1538461538461539,0.0002900320561746,26,win
simWind_test.mat,simWind_test.mat#29,29,0.001,tpsscs_finished_detector,raw,0.3846153846153846,0.2692307692307692,0.11538461538461536,0.0009922149290184,26,win
simWind_test.mat,simWind_test.mat#29,29,0.003,tpsscs_finished_detector,raw,0.5,0.3846153846153846,0.11538461538461542,0.0029919096321172,26,win
simWind_test.mat,simWind_test.mat#29,29,0.01,tpsscs_finished_detector,raw,0.6153846153846154,0.5384615384615384,0.07692307692307698,0.0099984735154938,26,win
simWind_test.mat,simWind_test.mat#3,3,1e-05,tpsscs_finished_detector,raw,0.25,0.1428571428571428,0.1071428571428572,0.0,28,win
simWind_test.mat,simWind_test.mat#3,3,3e-05,tpsscs_finished_detector,raw,0.2857142857142857,0.1785714285714285,0.1071428571428572,1.526531110704036e-05,28,win
simWind_test.mat,simWind_test.mat#3,3,0.0001,tpsscs_finished_detector,raw,0.5,0.2857142857142857,0.2142857142857143,9.159186664224217e-05,28,win
simWind_test.mat,simWind_test.mat#3,3,0.0003,tpsscs_finished_detector,raw,0.6071428571428571,0.3928571428571428,0.2142857142857143,0.0002900409110337,28,win
simWind_test.mat,simWind_test.mat#3,3,0.001,tpsscs_finished_detector,raw,0.7857142857142857,0.5357142857142857,0.25,0.0009922452219576,28,win
simWind_test.mat,simWind_test.mat#3,3,0.003,tpsscs_finished_detector,raw,0.8214285714285714,0.5357142857142857,0.2857142857142857,0.0029920009769799,28,win
simWind_test.mat,simWind_test.mat#3,3,0.01,tpsscs_finished_detector,raw,0.8928571428571429,0.7142857142857143,0.1785714285714286,0.0099987787751114,28,win
simWind_test.mat,simWind_test.mat#31,31,1e-05,tpsscs_finished_detector,raw,0.24,0.04,0.19999999999999998,0.0,25,win
simWind_test.mat,simWind_test.mat#31,31,3e-05,tpsscs_finished_detector,raw,0.24,0.08,0.15999999999999998,1.526461204988475e-05,25,win
simWind_test.mat,simWind_test.mat#31,31,0.0001,tpsscs_finished_detector,raw,0.36,0.24,0.12,9.158767229930853e-05,25,win
simWind_test.mat,simWind_test.mat#31,31,0.0003,tpsscs_finished_detector,raw,0.56,0.4,0.16000000000000003,0.0002900276289478,25,win
simWind_test.mat,simWind_test.mat#31,31,0.001,tpsscs_finished_detector,raw,0.64,0.4,0.24,0.0009921997832425,25,win
simWind_test.mat,simWind_test.mat#31,31,0.003,tpsscs_finished_detector,raw,0.68,0.64,0.040000000000000036,0.0029918639617774,25,win
simWind_test.mat,simWind_test.mat#31,31,0.01,tpsscs_finished_detector,raw,0.72,0.76,-0.040000000000000036,0.0099983208926745,25,loss
simWind_test.mat,simWind_test.mat#32,32,1e-05,tpsscs_finished_detector,raw,0.1111111111111111,0.074074074074074,0.037037037037037104,0.0,27,win
simWind_test.mat,simWind_test.mat#32,32,3e-05,tpsscs_finished_detector,raw,0.2222222222222222,0.074074074074074,0.1481481481481482,1.5265078080874384e-05,27,win
simWind_test.mat,simWind_test.mat#32,32,0.0001,tpsscs_finished_detector,raw,0.3703703703703703,0.1851851851851851,0.1851851851851852,9.15904684852463e-05,27,win
simWind_test.mat,simWind_test.mat#32,32,0.0003,tpsscs_finished_detector,raw,0.5925925925925926,0.2962962962962963,0.2962962962962963,0.0002900364835366,27,win
simWind_test.mat,simWind_test.mat#32,32,0.001,tpsscs_finished_detector,raw,0.8148148148148148,0.2962962962962963,0.5185185185185185,0.0009922300752568,27,win
simWind_test.mat,simWind_test.mat#32,32,0.003,tpsscs_finished_detector,raw,0.8518518518518519,0.4814814814814814,0.37037037037037046,0.0029919553038513,27,win
simWind_test.mat,simWind_test.mat#32,32,0.01,tpsscs_finished_detector,raw,0.8888888888888888,0.6296296296296297,0.2592592592592592,0.0099986261429727,27,win
simWind_test.mat,simWind_test.mat#33,33,1e-05,tpsscs_finished_detector,raw,0.2222222222222222,0.1944444444444444,0.027777777777777818,0.0,36,win
simWind_test.mat,simWind_test.mat#33,33,3e-05,tpsscs_finished_detector,raw,0.25,0.25,0.0,1.5267175572519083e-05,36,tie
simWind_test.mat,simWind_test.mat#33,33,0.0001,tpsscs_finished_detector,raw,0.3333333333333333,0.3333333333333333,0.0,9.16030534351145e-05,36,tie
simWind_test.mat,simWind_test.mat#33,33,0.0003,tpsscs_finished_detector,raw,0.6388888888888888,0.4444444444444444,0.19444444444444442,0.0002900763358778,36,win
simWind_test.mat,simWind_test.mat#33,33,0.001,tpsscs_finished_detector,raw,0.8055555555555556,0.6111111111111112,0.19444444444444442,0.0009923664122137,36,win
simWind_test.mat,simWind_test.mat#33,33,0.003,tpsscs_finished_detector,raw,0.9166666666666666,0.7222222222222222,0.19444444444444442,0.0029923664122137,36,win
simWind_test.mat,simWind_test.mat#33,33,0.01,tpsscs_finished_detector,raw,0.9166666666666666,0.8888888888888888,0.02777777777777779,0.01,36,win
simWind_test.mat,simWind_test.mat#34,34,1e-05,tpsscs_finished_detector,raw,0.1016949152542373,0.0508474576271186,0.050847457627118696,0.0,59,win
simWind_test.mat,simWind_test.mat#34,34,3e-05,tpsscs_finished_detector,raw,0.1694915254237288,0.0847457627118644,0.0847457627118644,1.5272538448615544e-05,59,win
simWind_test.mat,simWind_test.mat#34,34,0.0001,tpsscs_finished_detector,raw,0.3220338983050847,0.1016949152542373,0.22033898305084743,9.163523069169329e-05,59,win
simWind_test.mat,simWind_test.mat#34,34,0.0003,tpsscs_finished_detector,raw,0.5084745762711864,0.1864406779661017,0.3220338983050847,0.0002901782305236,59,win
simWind_test.mat,simWind_test.mat#34,34,0.001,tpsscs_finished_detector,raw,0.6271186440677966,0.2711864406779661,0.3559322033898305,0.00099271499916,59,win
simWind_test.mat,simWind_test.mat#34,34,0.003,tpsscs_finished_detector,raw,0.7627118644067796,0.423728813559322,0.3389830508474576,0.0029934175359286,59,win
simWind_test.mat,simWind_test.mat#34,34,0.01,tpsscs_finished_detector,raw,0.8813559322033898,0.6271186440677966,0.2542372881355932,0.0099882401453945,59,win
simWind_test.mat,simWind_test.mat#35,35,1e-05,tpsscs_finished_detector,raw,0.1454545454545454,0.0909090909090909,0.054545454545454494,0.0,55,win
simWind_test.mat,simWind_test.mat#35,35,3e-05,tpsscs_finished_detector,raw,0.1818181818181818,0.0909090909090909,0.0909090909090909,1.5271605503886624e-05,55,win
simWind_test.mat,simWind_test.mat#35,35,0.0001,tpsscs_finished_detector,raw,0.3454545454545454,0.2545454545454545,0.09090909090909088,9.162963302331974e-05,55,win
simWind_test.mat,simWind_test.mat#35,35,0.0003,tpsscs_finished_detector,raw,0.5818181818181818,0.3636363636363636,0.2181818181818182,0.0002901605045738,55,win
simWind_test.mat,simWind_test.mat#35,35,0.001,tpsscs_finished_detector,raw,0.7454545454545455,0.3818181818181818,0.3636363636363637,0.0009926543577526,55,win
simWind_test.mat,simWind_test.mat#35,35,0.003,tpsscs_finished_detector,raw,0.9272727272727272,0.509090909090909,0.4181818181818182,0.0029932346787617,55,win
simWind_test.mat,simWind_test.mat#35,35,0.01,tpsscs_finished_detector,raw,0.9454545454545454,0.6909090909090909,0.2545454545454545,0.0099876299995418,55,win
