calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,n_items,tpsscs_pd,raw_pd,lowrank_pd,delta_vs_raw,delta_vs_lowrank,tpsscs_empirical_pfa,raw_empirical_pfa,lowrank_empirical_pfa,tpsscs_false_alarms_total,background_count_total,pfa_ceiling,tpsscs_pfa_calibrated,raw_pfa_calibrated,lowrank_pfa_calibrated,beats_raw,beats_lowrank
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,3e-05,105,0.5070337927383822,0.0721301168808562,0.3935000841325194,0.43490367585752604,0.11353370860586282,0.0004772982135057913,1.0470130775905792e-05,0.00043585339809578603,3282,6877337,3.16e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,0.0001,105,0.5070337927383822,0.0721301168808562,0.3935000841325194,0.43490367585752604,0.11353370860586282,0.0004772982135057913,1.0470130775905792e-05,0.00043585339809578603,3282,6877337,0.00010510000000000001,False,True,False,True,True
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,0.0003,105,0.5070337927383822,0.0721301168808562,0.3935000841325194,0.43490367585752604,0.11353370860586282,0.0004772982135057913,1.0470130775905792e-05,0.00043585339809578603,3282,6877337,0.00031509999999999996,False,True,False,True,True
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,0.001,105,0.5085378365530553,0.07680541719094329,0.39500412794719236,0.431732419362112,0.11353370860586293,0.0004806431669981982,1.1633519577767175e-05,0.0004393437621403459,3305,6877337,0.0010501000000000002,True,True,True,True,True
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,0.003,105,0.5424944644432312,0.08532213978363944,0.44028590389300853,0.4571723246595918,0.1022085605502227,0.0005916031875115687,1.4832789406214485e-05,0.0005539395017457062,4068,6877337,0.0031501,True,True,True,True,True
same_asset_target_free_conservative,1000.0,256.0,simWind_test.mat,0.01,105,0.600749432385244,0.1356314737309295,0.5146669373547608,0.4651179586543145,0.08608249503048326,0.0008301020101528906,4.435237379505854e-05,0.000796073936883479,5708,6877337,0.0105001,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,1e-05,210,0.4575122989108409,0.06329340133139344,0.41671392376906374,0.39421889757944745,0.04079837514177714,0.0005231084914742675,9.452212440864415e-06,0.000519254736461002,7194,13754674,1.0600000000000002e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,3e-05,210,0.4575122989108409,0.06329340133139344,0.41671392376906374,0.39421889757944745,0.04079837514177714,0.0005231084914742675,9.452212440864415e-06,0.000519254736461002,7194,13754674,3.16e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,0.0001,210,0.4575122989108409,0.06329340133139344,0.41671392376906374,0.39421889757944745,0.04079837514177714,0.0005231084914742675,9.452212440864415e-06,0.000519254736461002,7194,13754674,0.00010510000000000001,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,0.0003,210,0.4575122989108409,0.06329340133139344,0.41671392376906374,0.39421889757944745,0.04079837514177714,0.0005231084914742675,9.452212440864415e-06,0.000519254736461002,7194,13754674,0.00031509999999999996,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,0.001,210,0.4612877196544556,0.0657531516085371,0.4204893445126785,0.39553456804591847,0.04079837514177709,0.0005335064287618539,1.0033906841795108e-05,0.0005296526737485884,7337,13754674,0.0010501000000000002,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,0.003,210,0.4917975179080743,0.08171806214533062,0.45303542482175946,0.4100794557627437,0.03876209308631484,0.0006221437162591383,1.5341757422292066e-05,0.0006186535164987059,8556,13754674,0.0031501,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,combined,0.01,210,0.5447014409967955,0.12159898094895295,0.5102623905974354,0.4231024600478426,0.03443905039936013,0.0008334472911250339,4.0789765138511033e-05,0.0008301025008071062,11462,13754674,0.0105001,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,1e-05,105,0.47791555936789515,0.05445668578193068,0.4399277634056081,0.42345887358596446,0.037987795962287074,0.0006057100229294379,8.434294105823042e-06,0.000602656074826218,4165,6877337,1.0600000000000002e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,3e-05,105,0.47791555936789515,0.05445668578193068,0.4399277634056081,0.42345887358596446,0.037987795962287074,0.0006057100229294379,8.434294105823042e-06,0.000602656074826218,4165,6877337,3.16e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,0.0001,105,0.47791555936789515,0.05445668578193068,0.4399277634056081,0.42345887358596446,0.037987795962287074,0.0006057100229294379,8.434294105823042e-06,0.000602656074826218,4165,6877337,0.00010510000000000001,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,0.0003,105,0.47791555936789515,0.05445668578193068,0.4399277634056081,0.42345887358596446,0.037987795962287074,0.0006057100229294379,8.434294105823042e-06,0.000602656074826218,4165,6877337,0.00031509999999999996,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,0.001,105,0.4839623570404516,0.05470088602613092,0.4459745610781645,0.42926147101432066,0.037987795962287074,0.000623015533460051,8.434294105823042e-06,0.000619961585356831,4284,6877337,0.0010501000000000002,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,0.003,105,0.5032885840857827,0.0781139845070218,0.4657849457505103,0.4251745995787609,0.03750363833527237,0.0006864214793549256,1.5850725438369646e-05,0.0006833675312517056,4720,6877337,0.0031501,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simMed_test.mat,0.01,105,0.5406113981352464,0.10756648816697639,0.5058578438401101,0.43304490996827,0.03475355429513627,0.0008670396111618339,3.722715648196352e-05,0.0008641310647307332,5962,6877337,0.0105001,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,1e-05,105,0.43710903845378657,0.0721301168808562,0.3935000841325194,0.3649789215729304,0.04360895432126716,0.00044050696001909706,1.0470130775905792e-05,0.00043585339809578603,3029,6877337,1.0600000000000002e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,3e-05,105,0.43710903845378657,0.0721301168808562,0.3935000841325194,0.3649789215729304,0.04360895432126716,0.00044050696001909706,1.0470130775905792e-05,0.00043585339809578603,3029,6877337,3.16e-05,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0001,105,0.43710903845378657,0.0721301168808562,0.3935000841325194,0.3649789215729304,0.04360895432126716,0.00044050696001909706,1.0470130775905792e-05,0.00043585339809578603,3029,6877337,0.00010510000000000001,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0003,105,0.43710903845378657,0.0721301168808562,0.3935000841325194,0.3649789215729304,0.04360895432126716,0.00044050696001909706,1.0470130775905792e-05,0.00043585339809578603,3029,6877337,0.00031509999999999996,False,True,False,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.001,105,0.4386130822684595,0.07680541719094329,0.39500412794719236,0.3618076650775162,0.04360895432126716,0.0004439973240636569,1.1633519577767175e-05,0.0004393437621403459,3053,6877337,0.0010501000000000002,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.003,105,0.48030645173036596,0.08532213978363944,0.44028590389300853,0.3949843119467265,0.04002054783735742,0.0005578659531633508,1.4832789406214485e-05,0.0005539395017457062,3836,6877337,0.0031501,True,True,True,True,True
same_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.01,105,0.5487914838583448,0.1356314737309295,0.5146669373547608,0.4131600101274152,0.034124546503583986,0.0007998549710882336,4.435237379505854e-05,0.000796073936883479,5500,6877337,0.0105001,True,True,True,True,True
same_asset_target_free_conservative,1000.0,4096.0,combined,1e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,3e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,0.0001,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,0.0003,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,0.001,210,0.4204893445126785,0.0657531516085371,0.4204893445126785,0.3547361929041414,0.0,0.0005296526737485884,1.0033906841795108e-05,0.0005296526737485884,7284,13754674,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,0.003,210,0.45303542482175946,0.08171806214533062,0.45303542482175946,0.37131736267642884,0.0,0.0006186535164987059,1.5341757422292066e-05,0.0006186535164987059,8508,13754674,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,combined,0.01,210,0.5102623905974354,0.12159898094895295,0.5102623905974354,0.38866340964848245,0.0,0.0008301025008071062,4.0789765138511033e-05,0.0008301025008071062,11416,13754674,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,1e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,3e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0001,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0003,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.001,105,0.4459745610781645,0.05470088602613092,0.4459745610781645,0.3912736750520336,0.0,0.000619961585356831,8.434294105823042e-06,0.000619961585356831,4263,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.003,105,0.4657849457505103,0.0781139845070218,0.4657849457505103,0.38767096124348854,0.0,0.0006833675312517056,1.5850725438369646e-05,0.0006833675312517056,4699,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.01,105,0.5058578438401101,0.10756648816697639,0.5058578438401101,0.39829135567313373,0.0,0.0008641310647307332,3.722715648196352e-05,0.0008641310647307332,5942,6877337,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,1e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,3e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,0.0001,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,0.0003,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,0.001,105,0.39500412794719236,0.07680541719094329,0.39500412794719236,0.31819871075624906,0.0,0.0004393437621403459,1.1633519577767175e-05,0.0004393437621403459,3021,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,0.003,105,0.44028590389300853,0.08532213978363944,0.44028590389300853,0.3549637641093691,0.0,0.0005539395017457062,1.4832789406214485e-05,0.0005539395017457062,3809,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,4096.0,simWind_test.mat,0.01,105,0.5146669373547608,0.1356314737309295,0.5146669373547608,0.3790354636238312,0.0,0.000796073936883479,4.435237379505854e-05,0.000796073936883479,5474,6877337,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,1e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,3e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,0.0001,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,0.0003,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,0.001,210,0.4204893445126785,0.0657531516085371,0.4204893445126785,0.3547361929041414,0.0,0.0005296526737485884,1.0033906841795108e-05,0.0005296526737485884,7284,13754674,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,0.003,210,0.45303542482175946,0.08171806214533062,0.45303542482175946,0.37131736267642884,0.0,0.0006186535164987059,1.5341757422292066e-05,0.0006186535164987059,8508,13754674,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,combined,0.01,210,0.5102623905974354,0.12159898094895295,0.5102623905974354,0.38866340964848245,0.0,0.0008301025008071062,4.0789765138511033e-05,0.0008301025008071062,11416,13754674,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,1e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,3e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,0.0001,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,0.0003,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,0.001,105,0.4459745610781645,0.05470088602613092,0.4459745610781645,0.3912736750520336,0.0,0.000619961585356831,8.434294105823042e-06,0.000619961585356831,4263,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,0.003,105,0.4657849457505103,0.0781139845070218,0.4657849457505103,0.38767096124348854,0.0,0.0006833675312517056,1.5850725438369646e-05,0.0006833675312517056,4699,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simMed_test.mat,0.01,105,0.5058578438401101,0.10756648816697639,0.5058578438401101,0.39829135567313373,0.0,0.0008641310647307332,3.722715648196352e-05,0.0008641310647307332,5942,6877337,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,1e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,3e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,0.0001,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,0.0003,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,0.001,105,0.39500412794719236,0.07680541719094329,0.39500412794719236,0.31819871075624906,0.0,0.0004393437621403459,1.1633519577767175e-05,0.0004393437621403459,3021,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,0.003,105,0.44028590389300853,0.08532213978363944,0.44028590389300853,0.3549637641093691,0.0,0.0005539395017457062,1.4832789406214485e-05,0.0005539395017457062,3809,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,16384.0,simWind_test.mat,0.01,105,0.5146669373547608,0.1356314737309295,0.5146669373547608,0.3790354636238312,0.0,0.000796073936883479,4.435237379505854e-05,0.000796073936883479,5474,6877337,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,1e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,3e-05,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,0.0001,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,0.0003,210,0.41671392376906374,0.06329340133139344,0.41671392376906374,0.3534205224376703,0.0,0.000519254736461002,9.452212440864415e-06,0.000519254736461002,7141,13754674,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,0.001,210,0.4204893445126785,0.0657531516085371,0.4204893445126785,0.3547361929041414,0.0,0.0005296526737485884,1.0033906841795108e-05,0.0005296526737485884,7284,13754674,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,0.003,210,0.45303542482175946,0.08171806214533062,0.45303542482175946,0.37131736267642884,0.0,0.0006186535164987059,1.5341757422292066e-05,0.0006186535164987059,8508,13754674,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,combined,0.01,210,0.5102623905974354,0.12159898094895295,0.5102623905974354,0.38866340964848245,0.0,0.0008301025008071062,4.0789765138511033e-05,0.0008301025008071062,11416,13754674,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,1e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,3e-05,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,0.0001,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,0.0003,105,0.4399277634056081,0.05445668578193068,0.4399277634056081,0.3854710776236774,0.0,0.000602656074826218,8.434294105823042e-06,0.000602656074826218,4144,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,0.001,105,0.4459745610781645,0.05470088602613092,0.4459745610781645,0.3912736750520336,0.0,0.000619961585356831,8.434294105823042e-06,0.000619961585356831,4263,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,0.003,105,0.4657849457505103,0.0781139845070218,0.4657849457505103,0.38767096124348854,0.0,0.0006833675312517056,1.5850725438369646e-05,0.0006833675312517056,4699,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simMed_test.mat,0.01,105,0.5058578438401101,0.10756648816697639,0.5058578438401101,0.39829135567313373,0.0,0.0008641310647307332,3.722715648196352e-05,0.0008641310647307332,5942,6877337,0.0105001,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,1e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,1.0600000000000002e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,3e-05,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,3.16e-05,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,0.0001,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00010510000000000001,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,0.0003,105,0.3935000841325194,0.0721301168808562,0.3935000841325194,0.3213699672516632,0.0,0.00043585339809578603,1.0470130775905792e-05,0.00043585339809578603,2997,6877337,0.00031509999999999996,False,True,False,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,0.001,105,0.39500412794719236,0.07680541719094329,0.39500412794719236,0.31819871075624906,0.0,0.0004393437621403459,1.1633519577767175e-05,0.0004393437621403459,3021,6877337,0.0010501000000000002,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,0.003,105,0.44028590389300853,0.08532213978363944,0.44028590389300853,0.3549637641093691,0.0,0.0005539395017457062,1.4832789406214485e-05,0.0005539395017457062,3809,6877337,0.0031501,True,True,True,True,False
same_asset_target_free_conservative,1000.0,65536.0,simWind_test.mat,0.01,105,0.5146669373547608,0.1356314737309295,0.5146669373547608,0.3790354636238312,0.0,0.000796073936883479,4.435237379505854e-05,0.000796073936883479,5474,6877337,0.0105001,True,True,True,True,False
