calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,method,pd_mean,empirical_pfa_mean,empirical_pfa_max,false_alarms_total,background_count_total,n_items
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,3e-05,low_rank_residual_k30,0.4540574122615589,0.0005943678819840563,0.0031004200076365025,4087,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,3e-05,raw,0.052598899807274994,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,3e-05,tpsscs_finished_detector,0.49142508601622087,0.0005978581527940166,0.0031004200076365025,4111,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0001,low_rank_residual_k30,0.4540574122615589,0.0005943678819840563,0.0031004200076365025,4087,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0001,raw,0.052598899807274994,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0001,tpsscs_finished_detector,0.49142508601622087,0.0005978581527940166,0.0031004200076365025,4111,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0003,low_rank_residual_k30,0.4540574122615589,0.0005943678819840563,0.0031004200076365025,4087,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0003,raw,0.052598899807274994,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.0003,tpsscs_finished_detector,0.49142508601622087,0.0005978581527940166,0.0031004200076365025,4111,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.001,low_rank_residual_k30,0.45986910649013046,0.0006108007958287846,0.003161512027491409,4200,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.001,raw,0.05299572520410039,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.001,tpsscs_finished_detector,0.4962311478843214,0.0006142910666387448,0.003161512027491409,4224,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.003,low_rank_residual_k30,0.48323053490250634,0.0006854053038542792,0.00352763312615488,4713,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.003,raw,0.07680541719094329,1.1197201312804595e-05,6.109015379446218e-05,77,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.003,tpsscs_finished_detector,0.5178022114977272,0.0006887501574513493,0.00352763312615488,4736,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.01,low_rank_residual_k30,0.537560630735548,0.0009025256280355355,0.005222490303270928,6206,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.01,raw,0.10686289059959145,2.573914078622439e-05,0.00013738570272786945,177,6877337,105
cross_asset_target_free_conservative,1000.0,1024.0,simWind_test.mat,0.01,tpsscs_finished_detector,0.5686087625770027,0.0009057250466547663,0.005253031182237425,6228,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,combined,1e-05,low_rank_residual_k30,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,1e-05,raw,0.06353575246875087,9.961161586477536e-06,9.162263689948997e-05,137,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,1e-05,tpsscs_finished_detector,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,3e-05,low_rank_residual_k30,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,3e-05,raw,0.06353575246875087,9.961161586477536e-06,9.162263689948997e-05,137,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,3e-05,tpsscs_finished_detector,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0001,low_rank_residual_k30,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0001,raw,0.06353575246875087,9.961161586477536e-06,9.162263689948997e-05,137,13754674,210
