calibration_mode,calibration_asset,asset,image_index,item_id,method,pfa_target,pd,empirical_pfa,target_count,background_count,false_alarms,detections,threshold_policy
cross_asset_target_free,simWind_test.mat,simMed_test.mat,24,simMed_test.mat#24,tpsscs_finished_detector,0.01,0.972972972972973,0.019038458602421413,37,65499,1247,1283,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,1e-05,0.13333333333333333,7.632888590358135e-05,30,65506,5,9,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,1e-05,0.2,0.00010686044026501389,30,65506,7,13,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,1e-05,0.3,0.00016792354898787897,30,65506,11,20,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,3e-05,0.13333333333333333,7.632888590358135e-05,30,65506,5,9,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,3e-05,0.2,0.00012212621744573017,30,65506,8,14,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,3e-05,0.3,0.00018318932616859525,30,65506,12,21,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,0.0001,0.2,0.00010686044026501389,30,65506,7,13,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,0.0001,0.3333333333333333,0.0001526577718071627,30,65506,10,20,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,0.0001,0.43333333333333335,0.00021372088053002778,30,65506,14,27,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,0.0003,0.36666666666666664,0.0002747839892528929,30,65506,18,29,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,0.0003,0.36666666666666664,0.00029004976643360914,30,65506,19,30,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,0.0003,0.4666666666666667,0.0003511128751564742,30,65506,23,37,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,0.001,0.4,0.0006869599731322321,30,65506,45,57,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,0.001,0.6333333333333333,0.00042744176106005556,30,65506,28,47,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,0.001,0.6666666666666666,0.00047323909260220436,30,65506,31,51,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,0.003,0.6,0.0019540194791316827,30,65506,128,146,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,0.003,0.6666666666666666,0.000793820413397246,30,65506,52,72,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,0.003,0.7,0.0008243519677586786,30,65506,54,75,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,raw,0.01,0.7,0.007098586389033066,30,65506,465,486,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,low_rank_residual_k30,0.01,0.8333333333333334,0.0015113119408909107,30,65506,99,124,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,25,simMed_test.mat#25,tpsscs_finished_detector,0.01,0.8333333333333334,0.001526577718071627,30,65506,100,125,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,1e-05,0.12698412698412698,0.00010691430055137232,63,65473,7,15,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,1e-05,0.8888888888888888,0.003176882073526492,63,65473,208,264,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,1e-05,0.9682539682539683,0.0033754372031218976,63,65473,221,282,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,3e-05,0.1746031746031746,0.00018328165808806682,63,65473,12,23,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,3e-05,0.8888888888888888,0.0036961801047760146,63,65473,242,298,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,3e-05,0.9682539682539683,0.003879461762864081,63,65473,254,315,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,0.0001,0.23809523809523808,0.0005040245597421838,63,65473,33,48,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,0.0001,0.8888888888888888,0.004887510882348449,63,65473,320,376,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,0.0001,0.9682539682539683,0.005055519068929177,63,65473,331,392,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,0.0003,0.2698412698412698,0.0012066042490797733,63,65473,79,96,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,0.0003,0.8888888888888888,0.006567592748155728,63,65473,430,486,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,0.0003,0.9682539682539683,0.006720327463229117,63,65473,440,501,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,0.001,0.4126984126984127,0.003268522902570525,63,65473,214,240,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,0.001,0.9206349206349206,0.010645609640615216,63,65473,697,755,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,0.001,0.9682539682539683,0.010783070884181265,63,65473,706,767,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,0.003,0.5079365079365079,0.00833931544300704,63,65473,546,578,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,0.003,0.9206349206349206,0.018832190368548867,63,65473,1233,1291,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,0.003,0.9682539682539683,0.01896965161211492,63,65473,1242,1303,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,raw,0.01,0.6666666666666666,0.021627235654391886,63,65473,1416,1458,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,low_rank_residual_k30,0.01,0.9523809523809523,0.04021505047882333,63,65473,2633,2693,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,26,simMed_test.mat#26,tpsscs_finished_detector,0.01,0.9841269841269841,0.04033723825088204,63,65473,2641,2703,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,1e-05,0.1864406779661017,4.5817615345846636e-05,59,65477,3,14,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,1e-05,0.2033898305084746,0.0001374528460375399,59,65477,9,21,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,1e-05,0.4745762711864407,0.0003054507689723109,59,65477,20,48,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,3e-05,0.23728813559322035,0.00012218030758892435,59,65477,8,22,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,3e-05,0.288135593220339,0.00016799792293477098,59,65477,11,28,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,3e-05,0.5254237288135594,0.00033599584586954196,59,65477,22,53,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,0.0001,0.288135593220339,0.00022908807672923317,59,65477,15,32,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,0.0001,0.4576271186440678,0.0002749056920750798,59,65477,18,45,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,0.0001,0.6101694915254238,0.00042763107656123526,59,65477,28,64,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,0.0003,0.3389830508474576,0.00033599584586954196,59,65477,22,42,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,0.0003,0.5423728813559322,0.0004887212303556974,59,65477,32,64,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,0.0003,0.6610169491525424,0.0006109015379446217,59,65477,40,79,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,0.001,0.4406779661016949,0.0004734486919070819,59,65477,31,57,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,0.001,0.6610169491525424,0.0008094445377766239,59,65477,53,92,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,0.001,0.7288135593220338,0.0009163523069169327,59,65477,60,103,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,0.003,0.5254237288135594,0.0009774424607113948,59,65477,64,95,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,0.003,0.7457627118644068,0.0013134383065809367,59,65477,86,130,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,0.003,0.7457627118644068,0.0013287108450295523,59,65477,87,131,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,raw,0.01,0.7457627118644068,0.003711226843013577,59,65477,243,287,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30,0.01,0.8305084745762712,0.0028254196129938757,59,65477,185,234,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,0.01,0.8305084745762712,0.0028254196129938757,59,65477,185,234,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,1e-05,0.07692307692307693,0.0,26,65510,0,2,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,1e-05,0.5769230769230769,0.0005953289574110823,26,65510,39,54,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,1e-05,0.8461538461538461,0.0006563883376583728,26,65510,43,65,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,3e-05,0.11538461538461539,0.0,26,65510,0,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,3e-05,0.6153846153846154,0.0006716531827201953,26,65510,44,60,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,3e-05,0.8461538461538461,0.0007327125629674858,26,65510,48,70,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,0.0001,0.15384615384615385,7.632422530911312e-05,26,65510,5,9,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,0.0001,0.6153846153846154,0.001007479774080293,26,65510,66,82,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,0.0001,0.8461538461538461,0.0010532743092657609,26,65510,69,91,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,0.0003,0.3076923076923077,0.00033582659136009767,26,65510,22,30,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,0.0003,0.6538461538461539,0.0013433063654403907,26,65510,88,105,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,0.0003,0.8461538461538461,0.001373836055564036,26,65510,90,112,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,0.001,0.34615384615384615,0.0009158907037093573,26,65510,60,69,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,0.001,0.6923076923076923,0.0022439322240879254,26,65510,147,165,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,0.001,0.8846153846153846,0.002274461914211571,26,65510,149,172,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,0.003,0.4230769230769231,0.003114028392611815,26,65510,204,215,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,0.003,0.8461538461538461,0.00401465425125935,26,65510,263,285,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,0.003,0.9615384615384616,0.004045183941382995,26,65510,265,290,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,raw,0.01,0.7307692307692307,0.011265455655625095,26,65510,738,757,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30,0.01,0.9615384615384616,0.009219966417340865,26,65510,604,629,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,28,simMed_test.mat#28,tpsscs_finished_detector,0.01,1.0,0.009235231262402686,26,65510,605,631,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,1e-05,0.038461538461538464,0.0,26,65510,0,1,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,1e-05,0.07692307692307693,0.0,26,65510,0,2,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,1e-05,0.15384615384615385,3.052969012364525e-05,26,65510,2,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,3e-05,0.07692307692307693,1.5264845061822624e-05,26,65510,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,3e-05,0.07692307692307693,0.0,26,65510,0,2,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,3e-05,0.15384615384615385,3.052969012364525e-05,26,65510,2,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,0.0001,0.07692307692307693,1.5264845061822624e-05,26,65510,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,0.0001,0.07692307692307693,0.0,26,65510,0,2,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,0.0001,0.15384615384615385,3.052969012364525e-05,26,65510,2,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,0.0003,0.11538461538461539,4.5794535185467865e-05,26,65510,3,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,0.0003,0.11538461538461539,1.5264845061822624e-05,26,65510,1,4,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,0.0003,0.19230769230769232,4.5794535185467865e-05,26,65510,3,8,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,0.001,0.15384615384615385,0.00027476721111280723,26,65510,18,22,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,0.001,0.19230769230769232,6.10593802472905e-05,26,65510,4,9,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,0.001,0.2692307692307692,9.158907037093573e-05,26,65510,6,13,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,0.003,0.23076923076923078,0.0006411234925965501,26,65510,42,48,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,0.003,0.2692307692307692,0.00010685391543275835,26,65510,7,14,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,0.003,0.34615384615384615,0.00013738360555640361,26,65510,9,18,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,raw,0.01,0.3076923076923077,0.0025644939703862004,26,65510,168,176,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,low_rank_residual_k30,0.01,0.34615384615384615,0.0004121508166692108,26,65510,27,36,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,29,simMed_test.mat#29,tpsscs_finished_detector,0.01,0.38461538461538464,0.00044268050679285604,26,65510,29,39,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,1e-05,0.0,0.0,25,65511,0,0,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,1e-05,0.04,0.0,25,65511,0,1,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,1e-05,0.08,1.526461204988475e-05,25,65511,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,3e-05,0.08,1.526461204988475e-05,25,65511,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,3e-05,0.04,0.0,25,65511,0,1,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,3e-05,0.08,1.526461204988475e-05,25,65511,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,0.0001,0.16,3.05292240997695e-05,25,65511,2,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,0.0001,0.12,1.526461204988475e-05,25,65511,1,4,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,0.0001,0.16,3.05292240997695e-05,25,65511,2,6,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,0.0003,0.2,4.5793836149654256e-05,25,65511,3,8,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,0.0003,0.16,1.526461204988475e-05,25,65511,1,5,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,0.0003,0.2,3.05292240997695e-05,25,65511,2,7,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,0.001,0.32,0.00013738150844896276,25,65511,9,17,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,0.001,0.24,7.632306024942376e-05,25,65511,5,11,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,0.001,0.28,9.158767229930851e-05,25,65511,6,13,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,0.003,0.4,0.0006563783181450444,25,65511,43,53,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,0.003,0.4,0.000122116896399078,25,65511,8,18,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,0.003,0.44,0.00013738150844896276,25,65511,9,20,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,raw,0.01,0.52,0.002030193402634672,25,65511,133,146,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,low_rank_residual_k30,0.01,0.56,0.0002900276289478103,25,65511,19,33,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,31,simMed_test.mat#31,tpsscs_finished_detector,0.01,0.6,0.00030529224099769503,25,65511,20,35,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,1e-05,0.07407407407407407,1.5265078080874384e-05,27,65509,1,3,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,1e-05,0.7037037037037037,0.000793784060205468,27,65509,52,71,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,1e-05,0.9629629629629629,0.0008853745286907142,27,65509,58,84,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,3e-05,0.18518518518518517,0.00012212062464699507,27,65509,8,13,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,3e-05,0.7037037037037037,0.0009006396067715887,27,65509,59,78,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,3e-05,0.9629629629629629,0.0009769649971759606,27,65509,64,90,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,0.0001,0.2962962962962963,0.0003816269520218596,27,65509,25,33,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,0.0001,0.7407407407407407,0.001312796714955197,27,65509,86,106,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,0.0001,1.0,0.001389122105359569,27,65509,91,118,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,0.0003,0.2962962962962963,0.0010074951533377092,27,65509,66,74,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,0.0003,0.8148148148148148,0.0020455204628371674,27,65509,134,156,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,0.0003,1.0,0.0021218458532415393,27,65509,139,166,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,0.001,0.4074074074074074,0.00271718389839564,27,65509,178,189,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,0.001,0.8148148148148148,0.003816269520218596,27,65509,250,272,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,0.001,1.0,0.0038925949106229677,27,65509,255,282,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,0.003,0.5555555555555556,0.006991405761040468,27,65509,458,473,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,0.003,0.8518518518518519,0.007693599352760689,27,65509,504,527,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,tpsscs_finished_detector,0.003,1.0,0.007769924743165062,27,65509,509,536,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,raw,0.01,0.7407407407407407,0.017997527057350898,27,65509,1179,1199,target_free_background_fixed_threshold
cross_asset_target_free,simWind_test.mat,simMed_test.mat,32,simMed_test.mat#32,low_rank_residual_k30,0.01,0.8518518518518519,0.017844876276542153,27,65509,1169,1192,target_free_background_fixed_threshold
