asset,item_id,image_index,target_count,pfa_target,target_pd,comparator_pd,comparator,delta_pd
simMed_test.mat,simMed_test.mat#15,15,43,0.001,0.7441860465116279,0.7209302325581395,tpsscs_trainable_gate,0.023255813953488413
simMed_test.mat,simMed_test.mat#15,15,43,0.003,0.8604651162790697,0.8372093023255814,tpsscs_trainable_gate,0.023255813953488302
simMed_test.mat,simMed_test.mat#15,15,43,0.01,0.9302325581395348,0.9302325581395348,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#16,16,23,1e-05,0.3043478260869565,0.217391304347826,low_rank_residual_k30,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,3e-05,0.3043478260869565,0.217391304347826,low_rank_residual_k30,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,0.0001,0.4347826086956521,0.3478260869565217,low_rank_residual_k30,0.08695652173913043
simMed_test.mat,simMed_test.mat#16,16,23,0.0003,0.5652173913043478,0.4782608695652174,low_rank_residual_k30,0.08695652173913038
simMed_test.mat,simMed_test.mat#16,16,23,0.001,0.6086956521739131,0.5217391304347826,low_rank_residual_k30,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,0.003,0.6086956521739131,0.5217391304347826,low_rank_residual_k30,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,0.01,0.6521739130434783,0.5652173913043478,low_rank_residual_k30,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,1e-05,0.3043478260869565,0.1304347826086956,raw,0.1739130434782609
simMed_test.mat,simMed_test.mat#16,16,23,3e-05,0.3043478260869565,0.3043478260869565,raw,0.0
simMed_test.mat,simMed_test.mat#16,16,23,0.0001,0.4347826086956521,0.3478260869565217,raw,0.08695652173913043
simMed_test.mat,simMed_test.mat#16,16,23,0.0003,0.5652173913043478,0.391304347826087,raw,0.1739130434782608
simMed_test.mat,simMed_test.mat#16,16,23,0.001,0.6086956521739131,0.5217391304347826,raw,0.08695652173913049
simMed_test.mat,simMed_test.mat#16,16,23,0.003,0.6086956521739131,0.6086956521739131,raw,0.0
simMed_test.mat,simMed_test.mat#16,16,23,0.01,0.6521739130434783,0.7391304347826086,raw,-0.08695652173913038
simMed_test.mat,simMed_test.mat#16,16,23,1e-05,0.3043478260869565,0.0869565217391304,tpsscs_trainable_gate,0.21739130434782608
simMed_test.mat,simMed_test.mat#16,16,23,3e-05,0.3043478260869565,0.1739130434782608,tpsscs_trainable_gate,0.13043478260869568
simMed_test.mat,simMed_test.mat#16,16,23,0.0001,0.4347826086956521,0.4782608695652174,tpsscs_trainable_gate,-0.0434782608695653
simMed_test.mat,simMed_test.mat#16,16,23,0.0003,0.5652173913043478,0.6956521739130435,tpsscs_trainable_gate,-0.13043478260869568
simMed_test.mat,simMed_test.mat#16,16,23,0.001,0.6086956521739131,0.9130434782608696,tpsscs_trainable_gate,-0.30434782608695654
simMed_test.mat,simMed_test.mat#16,16,23,0.003,0.6086956521739131,0.9130434782608696,tpsscs_trainable_gate,-0.30434782608695654
simMed_test.mat,simMed_test.mat#16,16,23,0.01,0.6521739130434783,0.9565217391304348,tpsscs_trainable_gate,-0.30434782608695654
simMed_test.mat,simMed_test.mat#17,17,29,1e-05,0.2413793103448276,0.1379310344827586,low_rank_residual_k30,0.103448275862069
simMed_test.mat,simMed_test.mat#17,17,29,3e-05,0.3103448275862069,0.2068965517241379,low_rank_residual_k30,0.103448275862069
simMed_test.mat,simMed_test.mat#17,17,29,0.0001,0.3448275862068966,0.2413793103448276,low_rank_residual_k30,0.10344827586206898
simMed_test.mat,simMed_test.mat#17,17,29,0.0003,0.4827586206896552,0.3793103448275862,low_rank_residual_k30,0.103448275862069
simMed_test.mat,simMed_test.mat#17,17,29,0.001,0.5862068965517241,0.4827586206896552,low_rank_residual_k30,0.1034482758620689
simMed_test.mat,simMed_test.mat#17,17,29,0.003,0.6551724137931034,0.5517241379310345,low_rank_residual_k30,0.10344827586206895
simMed_test.mat,simMed_test.mat#17,17,29,0.01,0.6896551724137931,0.5862068965517241,low_rank_residual_k30,0.10344827586206906
simMed_test.mat,simMed_test.mat#17,17,29,1e-05,0.2413793103448276,0.1034482758620689,raw,0.1379310344827587
simMed_test.mat,simMed_test.mat#17,17,29,3e-05,0.3103448275862069,0.1724137931034483,raw,0.13793103448275862
simMed_test.mat,simMed_test.mat#17,17,29,0.0001,0.3448275862068966,0.2758620689655172,raw,0.06896551724137939
simMed_test.mat,simMed_test.mat#17,17,29,0.0003,0.4827586206896552,0.3448275862068966,raw,0.13793103448275862
simMed_test.mat,simMed_test.mat#17,17,29,0.001,0.5862068965517241,0.3793103448275862,raw,0.2068965517241379
simMed_test.mat,simMed_test.mat#17,17,29,0.003,0.6551724137931034,0.5862068965517241,raw,0.06896551724137934
simMed_test.mat,simMed_test.mat#17,17,29,0.01,0.6896551724137931,0.7586206896551724,raw,-0.06896551724137923
simMed_test.mat,simMed_test.mat#17,17,29,1e-05,0.2413793103448276,0.1034482758620689,tpsscs_trainable_gate,0.1379310344827587
simMed_test.mat,simMed_test.mat#17,17,29,3e-05,0.3103448275862069,0.1379310344827586,tpsscs_trainable_gate,0.17241379310344832
simMed_test.mat,simMed_test.mat#17,17,29,0.0001,0.3448275862068966,0.2413793103448276,tpsscs_trainable_gate,0.10344827586206898
simMed_test.mat,simMed_test.mat#17,17,29,0.0003,0.4827586206896552,0.4827586206896552,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#17,17,29,0.001,0.5862068965517241,0.7931034482758621,tpsscs_trainable_gate,-0.206896551724138
simMed_test.mat,simMed_test.mat#17,17,29,0.003,0.6551724137931034,0.8275862068965517,tpsscs_trainable_gate,-0.1724137931034483
simMed_test.mat,simMed_test.mat#17,17,29,0.01,0.6896551724137931,0.8620689655172413,tpsscs_trainable_gate,-0.17241379310344818
simMed_test.mat,simMed_test.mat#18,18,52,1e-05,0.2307692307692307,0.0384615384615384,low_rank_residual_k30,0.1923076923076923
simMed_test.mat,simMed_test.mat#18,18,52,3e-05,0.2884615384615384,0.0961538461538461,low_rank_residual_k30,0.1923076923076923
simMed_test.mat,simMed_test.mat#18,18,52,0.0001,0.4230769230769231,0.2884615384615384,low_rank_residual_k30,0.1346153846153847
simMed_test.mat,simMed_test.mat#18,18,52,0.0003,0.5961538461538461,0.4615384615384615,low_rank_residual_k30,0.13461538461538464
simMed_test.mat,simMed_test.mat#18,18,52,0.001,0.7692307692307693,0.6346153846153846,low_rank_residual_k30,0.1346153846153847
simMed_test.mat,simMed_test.mat#18,18,52,0.003,0.9230769230769232,0.8269230769230769,low_rank_residual_k30,0.09615384615384637
simMed_test.mat,simMed_test.mat#18,18,52,0.01,0.9423076923076924,0.9230769230769232,low_rank_residual_k30,0.019230769230769162
simMed_test.mat,simMed_test.mat#18,18,52,1e-05,0.2307692307692307,0.2115384615384615,raw,0.01923076923076919
simMed_test.mat,simMed_test.mat#18,18,52,3e-05,0.2884615384615384,0.2115384615384615,raw,0.07692307692307687
simMed_test.mat,simMed_test.mat#18,18,52,0.0001,0.4230769230769231,0.25,raw,0.17307692307692307
simMed_test.mat,simMed_test.mat#18,18,52,0.0003,0.5961538461538461,0.3269230769230769,raw,0.2692307692307692
simMed_test.mat,simMed_test.mat#18,18,52,0.001,0.7692307692307693,0.4423076923076923,raw,0.326923076923077
simMed_test.mat,simMed_test.mat#18,18,52,0.003,0.9230769230769232,0.5192307692307693,raw,0.40384615384615397
simMed_test.mat,simMed_test.mat#18,18,52,0.01,0.9423076923076924,0.7692307692307693,raw,0.17307692307692313
simMed_test.mat,simMed_test.mat#18,18,52,1e-05,0.2307692307692307,0.2115384615384615,tpsscs_trainable_gate,0.01923076923076919
simMed_test.mat,simMed_test.mat#18,18,52,3e-05,0.2884615384615384,0.25,tpsscs_trainable_gate,0.03846153846153838
simMed_test.mat,simMed_test.mat#18,18,52,0.0001,0.4230769230769231,0.25,tpsscs_trainable_gate,0.17307692307692307
simMed_test.mat,simMed_test.mat#18,18,52,0.0003,0.5961538461538461,0.4615384615384615,tpsscs_trainable_gate,0.13461538461538464
simMed_test.mat,simMed_test.mat#18,18,52,0.001,0.7692307692307693,0.8846153846153846,tpsscs_trainable_gate,-0.11538461538461531
simMed_test.mat,simMed_test.mat#18,18,52,0.003,0.9230769230769232,0.9807692307692308,tpsscs_trainable_gate,-0.0576923076923076
simMed_test.mat,simMed_test.mat#18,18,52,0.01,0.9423076923076924,1.0,tpsscs_trainable_gate,-0.0576923076923076
simMed_test.mat,simMed_test.mat#19,19,24,1e-05,0.125,0.0833333333333333,low_rank_residual_k30,0.0416666666666667
simMed_test.mat,simMed_test.mat#19,19,24,3e-05,0.25,0.2083333333333333,low_rank_residual_k30,0.04166666666666671
simMed_test.mat,simMed_test.mat#19,19,24,0.0001,0.3333333333333333,0.2916666666666667,low_rank_residual_k30,0.04166666666666663
simMed_test.mat,simMed_test.mat#19,19,24,0.0003,0.5833333333333334,0.5416666666666666,low_rank_residual_k30,0.04166666666666674
simMed_test.mat,simMed_test.mat#19,19,24,0.001,0.6666666666666666,0.625,low_rank_residual_k30,0.04166666666666663
simMed_test.mat,simMed_test.mat#19,19,24,0.003,0.75,0.7083333333333334,low_rank_residual_k30,0.04166666666666663
simMed_test.mat,simMed_test.mat#19,19,24,0.01,0.875,0.8333333333333334,low_rank_residual_k30,0.04166666666666663
simMed_test.mat,simMed_test.mat#19,19,24,1e-05,0.125,0.0833333333333333,raw,0.0416666666666667
simMed_test.mat,simMed_test.mat#19,19,24,3e-05,0.25,0.125,raw,0.125
simMed_test.mat,simMed_test.mat#19,19,24,0.0001,0.3333333333333333,0.1666666666666666,raw,0.1666666666666667
simMed_test.mat,simMed_test.mat#19,19,24,0.0003,0.5833333333333334,0.25,raw,0.33333333333333337
simMed_test.mat,simMed_test.mat#19,19,24,0.001,0.6666666666666666,0.3333333333333333,raw,0.3333333333333333
simMed_test.mat,simMed_test.mat#19,19,24,0.003,0.75,0.4583333333333333,raw,0.2916666666666667
simMed_test.mat,simMed_test.mat#19,19,24,0.01,0.875,0.5833333333333334,raw,0.29166666666666663
simMed_test.mat,simMed_test.mat#19,19,24,1e-05,0.125,0.0416666666666666,tpsscs_trainable_gate,0.0833333333333334
simMed_test.mat,simMed_test.mat#19,19,24,3e-05,0.25,0.0833333333333333,tpsscs_trainable_gate,0.16666666666666669
simMed_test.mat,simMed_test.mat#19,19,24,0.0001,0.3333333333333333,0.375,tpsscs_trainable_gate,-0.041666666666666685
simMed_test.mat,simMed_test.mat#19,19,24,0.0003,0.5833333333333334,0.7916666666666666,tpsscs_trainable_gate,-0.20833333333333326
simMed_test.mat,simMed_test.mat#19,19,24,0.001,0.6666666666666666,1.0,tpsscs_trainable_gate,-0.33333333333333337
simMed_test.mat,simMed_test.mat#19,19,24,0.003,0.75,1.0,tpsscs_trainable_gate,-0.25
simMed_test.mat,simMed_test.mat#19,19,24,0.01,0.875,1.0,tpsscs_trainable_gate,-0.125
simMed_test.mat,simMed_test.mat#20,20,24,1e-05,0.0833333333333333,0.0,low_rank_residual_k30,0.0833333333333333
simMed_test.mat,simMed_test.mat#20,20,24,3e-05,0.125,0.0416666666666666,low_rank_residual_k30,0.0833333333333334
simMed_test.mat,simMed_test.mat#20,20,24,0.0001,0.2916666666666667,0.2083333333333333,low_rank_residual_k30,0.0833333333333334
simMed_test.mat,simMed_test.mat#20,20,24,0.0003,0.3333333333333333,0.25,low_rank_residual_k30,0.08333333333333331
simMed_test.mat,simMed_test.mat#20,20,24,0.001,0.5,0.4166666666666667,low_rank_residual_k30,0.08333333333333331
simMed_test.mat,simMed_test.mat#20,20,24,0.003,0.625,0.5416666666666666,low_rank_residual_k30,0.08333333333333337
simMed_test.mat,simMed_test.mat#20,20,24,0.01,0.7083333333333334,0.625,low_rank_residual_k30,0.08333333333333337
simMed_test.mat,simMed_test.mat#20,20,24,1e-05,0.0833333333333333,0.0416666666666666,raw,0.0416666666666667
simMed_test.mat,simMed_test.mat#20,20,24,3e-05,0.125,0.1666666666666666,raw,-0.0416666666666666
simMed_test.mat,simMed_test.mat#20,20,24,0.0001,0.2916666666666667,0.1666666666666666,raw,0.12500000000000008
simMed_test.mat,simMed_test.mat#20,20,24,0.0003,0.3333333333333333,0.2083333333333333,raw,0.12500000000000003
simMed_test.mat,simMed_test.mat#20,20,24,0.001,0.5,0.3333333333333333,raw,0.16666666666666669
simMed_test.mat,simMed_test.mat#20,20,24,0.003,0.625,0.5,raw,0.125
simMed_test.mat,simMed_test.mat#20,20,24,0.01,0.7083333333333334,0.5416666666666666,raw,0.16666666666666674
simMed_test.mat,simMed_test.mat#20,20,24,1e-05,0.0833333333333333,0.0833333333333333,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#20,20,24,3e-05,0.125,0.25,tpsscs_trainable_gate,-0.125
simMed_test.mat,simMed_test.mat#20,20,24,0.0001,0.2916666666666667,0.3333333333333333,tpsscs_trainable_gate,-0.04166666666666663
simMed_test.mat,simMed_test.mat#20,20,24,0.0003,0.3333333333333333,0.5833333333333334,tpsscs_trainable_gate,-0.25000000000000006
simMed_test.mat,simMed_test.mat#20,20,24,0.001,0.5,0.75,tpsscs_trainable_gate,-0.25
simMed_test.mat,simMed_test.mat#20,20,24,0.003,0.625,0.7916666666666666,tpsscs_trainable_gate,-0.16666666666666663
simMed_test.mat,simMed_test.mat#20,20,24,0.01,0.7083333333333334,0.8333333333333334,tpsscs_trainable_gate,-0.125
simMed_test.mat,simMed_test.mat#21,21,17,1e-05,0.4117647058823529,0.2352941176470588,low_rank_residual_k30,0.17647058823529413
simMed_test.mat,simMed_test.mat#21,21,17,3e-05,0.4705882352941176,0.2941176470588235,low_rank_residual_k30,0.1764705882352941
simMed_test.mat,simMed_test.mat#21,21,17,0.0001,0.7058823529411765,0.5294117647058824,low_rank_residual_k30,0.17647058823529416
simMed_test.mat,simMed_test.mat#21,21,17,0.0003,0.7058823529411765,0.5294117647058824,low_rank_residual_k30,0.17647058823529416
simMed_test.mat,simMed_test.mat#21,21,17,0.001,0.8235294117647058,0.6470588235294118,low_rank_residual_k30,0.17647058823529405
simMed_test.mat,simMed_test.mat#21,21,17,0.003,0.8235294117647058,0.6470588235294118,low_rank_residual_k30,0.17647058823529405
simMed_test.mat,simMed_test.mat#21,21,17,0.01,0.8823529411764706,0.7058823529411765,low_rank_residual_k30,0.17647058823529405
simMed_test.mat,simMed_test.mat#21,21,17,1e-05,0.4117647058823529,0.1176470588235294,raw,0.29411764705882354
simMed_test.mat,simMed_test.mat#21,21,17,3e-05,0.4705882352941176,0.1176470588235294,raw,0.3529411764705882
simMed_test.mat,simMed_test.mat#21,21,17,0.0001,0.7058823529411765,0.2941176470588235,raw,0.41176470588235303
simMed_test.mat,simMed_test.mat#21,21,17,0.0003,0.7058823529411765,0.2941176470588235,raw,0.41176470588235303
simMed_test.mat,simMed_test.mat#21,21,17,0.001,0.8235294117647058,0.3529411764705882,raw,0.47058823529411764
simMed_test.mat,simMed_test.mat#21,21,17,0.003,0.8235294117647058,0.4117647058823529,raw,0.4117647058823529
simMed_test.mat,simMed_test.mat#21,21,17,0.01,0.8823529411764706,0.7058823529411765,raw,0.17647058823529405
simMed_test.mat,simMed_test.mat#21,21,17,1e-05,0.4117647058823529,0.1764705882352941,tpsscs_trainable_gate,0.23529411764705882
simMed_test.mat,simMed_test.mat#21,21,17,3e-05,0.4705882352941176,0.2352941176470588,tpsscs_trainable_gate,0.2352941176470588
simMed_test.mat,simMed_test.mat#21,21,17,0.0001,0.7058823529411765,0.2352941176470588,tpsscs_trainable_gate,0.47058823529411775
simMed_test.mat,simMed_test.mat#21,21,17,0.0003,0.7058823529411765,0.8235294117647058,tpsscs_trainable_gate,-0.11764705882352933
simMed_test.mat,simMed_test.mat#21,21,17,0.001,0.8235294117647058,0.9411764705882352,tpsscs_trainable_gate,-0.11764705882352933
simMed_test.mat,simMed_test.mat#21,21,17,0.003,0.8235294117647058,0.9411764705882352,tpsscs_trainable_gate,-0.11764705882352933
simMed_test.mat,simMed_test.mat#21,21,17,0.01,0.8823529411764706,0.9411764705882352,tpsscs_trainable_gate,-0.05882352941176461
simMed_test.mat,simMed_test.mat#22,22,52,1e-05,0.2307692307692307,0.0384615384615384,low_rank_residual_k30,0.1923076923076923
simMed_test.mat,simMed_test.mat#22,22,52,3e-05,0.3076923076923077,0.1923076923076923,low_rank_residual_k30,0.11538461538461542
simMed_test.mat,simMed_test.mat#22,22,52,0.0001,0.3461538461538461,0.2692307692307692,low_rank_residual_k30,0.07692307692307687
simMed_test.mat,simMed_test.mat#22,22,52,0.0003,0.5192307692307693,0.4615384615384615,low_rank_residual_k30,0.057692307692307765
simMed_test.mat,simMed_test.mat#22,22,52,0.001,0.6923076923076923,0.6538461538461539,low_rank_residual_k30,0.038461538461538436
simMed_test.mat,simMed_test.mat#22,22,52,0.003,0.903846153846154,0.8846153846153846,low_rank_residual_k30,0.019230769230769384
simMed_test.mat,simMed_test.mat#22,22,52,0.01,0.9615384615384616,0.9615384615384616,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#22,22,52,1e-05,0.2307692307692307,0.0769230769230769,raw,0.1538461538461538
simMed_test.mat,simMed_test.mat#22,22,52,3e-05,0.3076923076923077,0.0769230769230769,raw,0.2307692307692308
simMed_test.mat,simMed_test.mat#22,22,52,0.0001,0.3461538461538461,0.1923076923076923,raw,0.1538461538461538
simMed_test.mat,simMed_test.mat#22,22,52,0.0003,0.5192307692307693,0.3076923076923077,raw,0.21153846153846156
simMed_test.mat,simMed_test.mat#22,22,52,0.001,0.6923076923076923,0.4230769230769231,raw,0.2692307692307692
simMed_test.mat,simMed_test.mat#22,22,52,0.003,0.903846153846154,0.6730769230769231,raw,0.23076923076923084
simMed_test.mat,simMed_test.mat#22,22,52,0.01,0.9615384615384616,0.75,raw,0.21153846153846156
simMed_test.mat,simMed_test.mat#22,22,52,1e-05,0.2307692307692307,0.2115384615384615,tpsscs_trainable_gate,0.01923076923076919
simMed_test.mat,simMed_test.mat#22,22,52,3e-05,0.3076923076923077,0.2115384615384615,tpsscs_trainable_gate,0.0961538461538462
simMed_test.mat,simMed_test.mat#22,22,52,0.0001,0.3461538461538461,0.3461538461538461,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#22,22,52,0.0003,0.5192307692307693,0.5,tpsscs_trainable_gate,0.019230769230769273
simMed_test.mat,simMed_test.mat#22,22,52,0.001,0.6923076923076923,0.7307692307692307,tpsscs_trainable_gate,-0.038461538461538436
simMed_test.mat,simMed_test.mat#22,22,52,0.003,0.903846153846154,0.8846153846153846,tpsscs_trainable_gate,0.019230769230769384
simMed_test.mat,simMed_test.mat#22,22,52,0.01,0.9615384615384616,0.9615384615384616,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#23,23,55,1e-05,0.0909090909090909,0.0545454545454545,low_rank_residual_k30,0.0363636363636364
simMed_test.mat,simMed_test.mat#23,23,55,3e-05,0.1272727272727272,0.0909090909090909,low_rank_residual_k30,0.036363636363636306
simMed_test.mat,simMed_test.mat#23,23,55,0.0001,0.2363636363636363,0.2,low_rank_residual_k30,0.03636363636363629
simMed_test.mat,simMed_test.mat#23,23,55,0.0003,0.3818181818181818,0.3454545454545454,low_rank_residual_k30,0.036363636363636376
simMed_test.mat,simMed_test.mat#23,23,55,0.001,0.6727272727272727,0.6545454545454545,low_rank_residual_k30,0.018181818181818188
simMed_test.mat,simMed_test.mat#23,23,55,0.003,0.8545454545454545,0.8545454545454545,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#23,23,55,0.01,0.9090909090909092,0.9090909090909092,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#23,23,55,1e-05,0.0909090909090909,0.0545454545454545,raw,0.0363636363636364
simMed_test.mat,simMed_test.mat#23,23,55,3e-05,0.1272727272727272,0.0545454545454545,raw,0.0727272727272727
simMed_test.mat,simMed_test.mat#23,23,55,0.0001,0.2363636363636363,0.2363636363636363,raw,0.0
simMed_test.mat,simMed_test.mat#23,23,55,0.0003,0.3818181818181818,0.2545454545454545,raw,0.12727272727272726
simMed_test.mat,simMed_test.mat#23,23,55,0.001,0.6727272727272727,0.4545454545454545,raw,0.21818181818181825
simMed_test.mat,simMed_test.mat#23,23,55,0.003,0.8545454545454545,0.5818181818181818,raw,0.2727272727272727
simMed_test.mat,simMed_test.mat#23,23,55,0.01,0.9090909090909092,0.7272727272727273,raw,0.18181818181818188
simMed_test.mat,simMed_test.mat#23,23,55,1e-05,0.0909090909090909,0.0363636363636363,tpsscs_trainable_gate,0.0545454545454546
simMed_test.mat,simMed_test.mat#23,23,55,3e-05,0.1272727272727272,0.0545454545454545,tpsscs_trainable_gate,0.0727272727272727
simMed_test.mat,simMed_test.mat#23,23,55,0.0001,0.2363636363636363,0.2,tpsscs_trainable_gate,0.03636363636363629
simMed_test.mat,simMed_test.mat#23,23,55,0.0003,0.3818181818181818,0.4,tpsscs_trainable_gate,-0.018181818181818243
simMed_test.mat,simMed_test.mat#23,23,55,0.001,0.6727272727272727,0.7272727272727273,tpsscs_trainable_gate,-0.054545454545454564
simMed_test.mat,simMed_test.mat#23,23,55,0.003,0.8545454545454545,0.8545454545454545,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#23,23,55,0.01,0.9090909090909092,0.9272727272727272,tpsscs_trainable_gate,-0.018181818181818077
simMed_test.mat,simMed_test.mat#24,24,37,1e-05,0.1081081081081081,0.054054054054054,low_rank_residual_k30,0.0540540540540541
simMed_test.mat,simMed_test.mat#24,24,37,3e-05,0.1621621621621621,0.1081081081081081,low_rank_residual_k30,0.05405405405405399
simMed_test.mat,simMed_test.mat#24,24,37,0.0001,0.3243243243243243,0.2702702702702703,low_rank_residual_k30,0.054054054054054
simMed_test.mat,simMed_test.mat#24,24,37,0.0003,0.5405405405405406,0.4864864864864865,low_rank_residual_k30,0.05405405405405406
simMed_test.mat,simMed_test.mat#24,24,37,0.001,0.7837837837837838,0.7297297297297297,low_rank_residual_k30,0.05405405405405406
simMed_test.mat,simMed_test.mat#24,24,37,0.003,0.8648648648648649,0.8108108108108109,low_rank_residual_k30,0.05405405405405406
simMed_test.mat,simMed_test.mat#24,24,37,0.01,0.918918918918919,0.8918918918918919,low_rank_residual_k30,0.027027027027027084
simMed_test.mat,simMed_test.mat#24,24,37,1e-05,0.1081081081081081,0.027027027027027,raw,0.0810810810810811
simMed_test.mat,simMed_test.mat#24,24,37,3e-05,0.1621621621621621,0.081081081081081,raw,0.08108108108108109
simMed_test.mat,simMed_test.mat#24,24,37,0.0001,0.3243243243243243,0.1081081081081081,raw,0.21621621621621617
simMed_test.mat,simMed_test.mat#24,24,37,0.0003,0.5405405405405406,0.1891891891891892,raw,0.35135135135135137
simMed_test.mat,simMed_test.mat#24,24,37,0.001,0.7837837837837838,0.2972972972972973,raw,0.48648648648648646
simMed_test.mat,simMed_test.mat#24,24,37,0.003,0.8648648648648649,0.4054054054054054,raw,0.45945945945945954
simMed_test.mat,simMed_test.mat#24,24,37,0.01,0.918918918918919,0.5405405405405406,raw,0.3783783783783784
simMed_test.mat,simMed_test.mat#24,24,37,1e-05,0.1081081081081081,0.054054054054054,tpsscs_trainable_gate,0.0540540540540541
simMed_test.mat,simMed_test.mat#24,24,37,3e-05,0.1621621621621621,0.081081081081081,tpsscs_trainable_gate,0.08108108108108109
simMed_test.mat,simMed_test.mat#24,24,37,0.0001,0.3243243243243243,0.2432432432432432,tpsscs_trainable_gate,0.08108108108108109
simMed_test.mat,simMed_test.mat#24,24,37,0.0003,0.5405405405405406,0.5945945945945946,tpsscs_trainable_gate,-0.05405405405405406
simMed_test.mat,simMed_test.mat#24,24,37,0.001,0.7837837837837838,0.918918918918919,tpsscs_trainable_gate,-0.1351351351351352
simMed_test.mat,simMed_test.mat#24,24,37,0.003,0.8648648648648649,0.945945945945946,tpsscs_trainable_gate,-0.08108108108108114
simMed_test.mat,simMed_test.mat#24,24,37,0.01,0.918918918918919,0.972972972972973,tpsscs_trainable_gate,-0.05405405405405406
simMed_test.mat,simMed_test.mat#25,25,30,1e-05,0.1,0.0,low_rank_residual_k30,0.1
simMed_test.mat,simMed_test.mat#25,25,30,3e-05,0.2,0.1,low_rank_residual_k30,0.1
simMed_test.mat,simMed_test.mat#25,25,30,0.0001,0.2666666666666666,0.2,low_rank_residual_k30,0.0666666666666666
simMed_test.mat,simMed_test.mat#25,25,30,0.0003,0.5,0.4333333333333333,low_rank_residual_k30,0.06666666666666671
simMed_test.mat,simMed_test.mat#25,25,30,0.001,0.7,0.6666666666666666,low_rank_residual_k30,0.033333333333333326
simMed_test.mat,simMed_test.mat#25,25,30,0.003,0.9,0.9,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#25,25,30,0.01,0.9666666666666668,0.9666666666666668,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#25,25,30,1e-05,0.1,0.0666666666666666,raw,0.03333333333333341
simMed_test.mat,simMed_test.mat#25,25,30,3e-05,0.2,0.1333333333333333,raw,0.06666666666666671
simMed_test.mat,simMed_test.mat#25,25,30,0.0001,0.2666666666666666,0.1666666666666666,raw,0.1
simMed_test.mat,simMed_test.mat#25,25,30,0.0003,0.5,0.3666666666666666,raw,0.13333333333333341
simMed_test.mat,simMed_test.mat#25,25,30,0.001,0.7,0.5333333333333333,raw,0.16666666666666663
simMed_test.mat,simMed_test.mat#25,25,30,0.003,0.9,0.6333333333333333,raw,0.2666666666666667
simMed_test.mat,simMed_test.mat#25,25,30,0.01,0.9666666666666668,0.7666666666666667,raw,0.20000000000000007
simMed_test.mat,simMed_test.mat#25,25,30,1e-05,0.1,0.1,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#25,25,30,3e-05,0.2,0.1,tpsscs_trainable_gate,0.1
simMed_test.mat,simMed_test.mat#25,25,30,0.0001,0.2666666666666666,0.2666666666666666,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#25,25,30,0.0003,0.5,0.4666666666666667,tpsscs_trainable_gate,0.033333333333333326
simMed_test.mat,simMed_test.mat#25,25,30,0.001,0.7,0.7,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#25,25,30,0.003,0.9,0.9333333333333332,tpsscs_trainable_gate,-0.033333333333333215
simMed_test.mat,simMed_test.mat#25,25,30,0.01,0.9666666666666668,1.0,tpsscs_trainable_gate,-0.033333333333333215
simMed_test.mat,simMed_test.mat#26,26,63,1e-05,0.0634920634920634,0.0317460317460317,low_rank_residual_k30,0.0317460317460317
simMed_test.mat,simMed_test.mat#26,26,63,3e-05,0.1269841269841269,0.0952380952380952,low_rank_residual_k30,0.03174603174603169
simMed_test.mat,simMed_test.mat#26,26,63,0.0001,0.3492063492063492,0.3174603174603174,low_rank_residual_k30,0.0317460317460318
simMed_test.mat,simMed_test.mat#26,26,63,0.0003,0.365079365079365,0.3333333333333333,low_rank_residual_k30,0.03174603174603169
simMed_test.mat,simMed_test.mat#26,26,63,0.001,0.746031746031746,0.7142857142857143,low_rank_residual_k30,0.031746031746031744
simMed_test.mat,simMed_test.mat#26,26,63,0.003,0.9047619047619048,0.8888888888888888,low_rank_residual_k30,0.015873015873015928
simMed_test.mat,simMed_test.mat#26,26,63,0.01,0.9047619047619048,0.9047619047619048,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#26,26,63,1e-05,0.0634920634920634,0.0476190476190476,raw,0.015873015873015803
simMed_test.mat,simMed_test.mat#26,26,63,3e-05,0.1269841269841269,0.0634920634920634,raw,0.06349206349206349
simMed_test.mat,simMed_test.mat#26,26,63,0.0001,0.3492063492063492,0.1269841269841269,raw,0.2222222222222223
