label_budget,asset,item_id,image_index,seed,low_label_hgb_auc,compact_auc,pfa_points,delta_compact_minus_low_label_hgb_auc
2,simMed_test.mat,simMed_test.mat#13,13,20260718,0.21837789160160828,0.6096375486494382,7,0.39125965704782995
2,simMed_test.mat,simMed_test.mat#13,13,20260719,0.2716265559561082,0.6096375486494382,7,0.33801099269333
2,simMed_test.mat,simMed_test.mat#14,14,20260717,0.05871464575467225,0.5914309716978152,7,0.532716325943143
2,simMed_test.mat,simMed_test.mat#14,14,20260718,0.15784343008358928,0.5914309716978152,7,0.43358754161422597
2,simMed_test.mat,simMed_test.mat#14,14,20260719,0.17981144402491886,0.5914309716978152,7,0.41161952767289633
2,simMed_test.mat,simMed_test.mat#15,15,20260717,0.11293516461892256,0.5067136428254682,7,0.3937784782065456
2,simMed_test.mat,simMed_test.mat#15,15,20260718,0.10493011097677686,0.5067136428254682,7,0.4017835318486913
2,simMed_test.mat,simMed_test.mat#15,15,20260719,0.14059901140838776,0.5067136428254682,7,0.3661146314170804
2,simMed_test.mat,simMed_test.mat#16,16,20260717,0.09931817904002198,0.5013263040742225,7,0.4020081250342005
2,simMed_test.mat,simMed_test.mat#16,16,20260718,0.17244509919307527,0.5013263040742225,7,0.32888120488114725
2,simMed_test.mat,simMed_test.mat#16,16,20260719,0.23766249049742305,0.5013263040742225,7,0.26366381357679947
2,simMed_test.mat,simMed_test.mat#17,17,20260717,0.11952542349795621,0.4758472625784161,7,0.3563218390804599
2,simMed_test.mat,simMed_test.mat#17,17,20260718,0.23003569621521702,0.4758472625784161,7,0.24581156636319906
2,simMed_test.mat,simMed_test.mat#17,17,20260719,0.2379989506611843,0.4758472625784161,7,0.2378483119172318
2,simMed_test.mat,simMed_test.mat#18,18,20260717,0.12916909001542243,0.6004695947928606,7,0.4713005047774381
2,simMed_test.mat,simMed_test.mat#18,18,20260718,0.15372085673645566,0.6004695947928606,7,0.4467487380564049
2,simMed_test.mat,simMed_test.mat#18,18,20260719,0.23873008348414904,0.6004695947928606,7,0.3617395113087115
2,simMed_test.mat,simMed_test.mat#19,19,20260717,0.07339330719334036,0.516748732048931,7,0.44335542485559065
2,simMed_test.mat,simMed_test.mat#19,19,20260718,0.3087331590667135,0.516748732048931,7,0.2080155729822175
2,simMed_test.mat,simMed_test.mat#19,19,20260719,0.23928871462226908,0.516748732048931,7,0.27746001742666193
2,simMed_test.mat,simMed_test.mat#20,20,20260717,0.0181555119889006,0.3808554248555907,7,0.3626999128666901
2,simMed_test.mat,simMed_test.mat#20,20,20260718,0.19698652725337085,0.3808554248555907,7,0.18386889760221986
2,simMed_test.mat,simMed_test.mat#20,20,20260719,0.134168766902255,0.3808554248555907,7,0.24668665795333572
2,simMed_test.mat,simMed_test.mat#21,21,20260717,0.14840463207531396,0.6978728427670853,7,0.5494682106917713
2,simMed_test.mat,simMed_test.mat#21,21,20260718,0.26739749944474556,0.6978728427670853,7,0.4304753433223397
2,simMed_test.mat,simMed_test.mat#21,21,20260719,0.27720142101337303,0.6978728427670853,7,0.42067142175371225
2,simMed_test.mat,simMed_test.mat#22,22,20260717,0.010055360486160327,0.5636839497456821,7,0.5536285892595219
2,simMed_test.mat,simMed_test.mat#22,22,20260718,0.14548804828824727,0.5636839497456821,7,0.4181959014574349
2,simMed_test.mat,simMed_test.mat#22,22,20260719,0.1266132448595109,0.5636839497456821,7,0.4370707048861713
2,simMed_test.mat,simMed_test.mat#23,23,20260717,0.0,0.4652410410230763,7,0.4652410410230763
2,simMed_test.mat,simMed_test.mat#23,23,20260718,0.10655601094887814,0.4652410410230763,7,0.35868503007419816
2,simMed_test.mat,simMed_test.mat#23,23,20260719,0.04436546929651347,0.4652410410230763,7,0.4208755717265628
2,simMed_test.mat,simMed_test.mat#24,24,20260717,0.1530651065355274,0.5346232538667123,7,0.38155814733118487
2,simMed_test.mat,simMed_test.mat#24,24,20260718,0.15839407032941344,0.5346232538667123,7,0.37622918353729884
2,simMed_test.mat,simMed_test.mat#24,24,20260719,0.2531947797463534,0.5346232538667123,7,0.2814284741203589
2,simMed_test.mat,simMed_test.mat#25,25,20260717,0.023239055345792767,0.519971374318271,7,0.4967323189724782
2,simMed_test.mat,simMed_test.mat#25,25,20260718,0.20911447148805248,0.519971374318271,7,0.3108569028302185
2,simMed_test.mat,simMed_test.mat#25,25,20260719,0.1271607703875874,0.519971374318271,7,0.39281060393068357
2,simMed_test.mat,simMed_test.mat#26,26,20260717,0.08526134246773376,0.4992396124334864,7,0.41397826996575265
2,simMed_test.mat,simMed_test.mat#26,26,20260718,0.15947409982989125,0.4992396124334864,7,0.33976551260359517
2,simMed_test.mat,simMed_test.mat#26,26,20260719,0.25512705967326416,0.4992396124334864,7,0.24411255276022226
2,simMed_test.mat,simMed_test.mat#27,27,20260717,0.03397234785719706,0.5040622275607171,7,0.47008987970352
2,simMed_test.mat,simMed_test.mat#27,27,20260718,0.20257789124253636,0.5040622275607171,7,0.3014843363181807
2,simMed_test.mat,simMed_test.mat#27,27,20260719,0.13791987240139025,0.5040622275607171,7,0.3661423551593268
2,simMed_test.mat,simMed_test.mat#28,28,20260717,0.058572259433859075,0.563977266992866,7,0.5054050075590069
2,simMed_test.mat,simMed_test.mat#28,28,20260718,0.2819259849415839,0.563977266992866,7,0.2820512820512821
2,simMed_test.mat,simMed_test.mat#28,28,20260719,0.25934342888209455,0.563977266992866,7,0.30463383811077144
2,simMed_test.mat,simMed_test.mat#29,29,20260717,0.016758934143600555,0.3540306888000216,7,0.337271754656421
2,simMed_test.mat,simMed_test.mat#29,29,20260718,0.1757167783015774,0.3540306888000216,7,0.1783139104984442
2,simMed_test.mat,simMed_test.mat#29,29,20260719,0.15284090499490421,0.3540306888000216,7,0.20118978380511737
2,simMed_test.mat,simMed_test.mat#3,3,20260717,0.015561867419057655,0.5679274846133695,7,0.5523656171943119
2,simMed_test.mat,simMed_test.mat#3,3,20260718,0.15126081794670282,0.5679274846133695,7,0.4166666666666667
2,simMed_test.mat,simMed_test.mat#3,3,20260719,0.10052939684384364,0.5679274846133695,7,0.46739808776952585
2,simMed_test.mat,simMed_test.mat#31,31,20260717,0.02379090823894008,0.5024403994965693,7,0.4786494912576292
2,simMed_test.mat,simMed_test.mat#31,31,20260718,0.24305049937071166,0.5024403994965693,7,0.2593899001258576
2,simMed_test.mat,simMed_test.mat#31,31,20260719,0.05424848314454683,0.5024403994965693,7,0.44819191635202243
2,simMed_test.mat,simMed_test.mat#32,32,20260717,0.14282266957828407,0.6048176151289325,7,0.46199494555064846
2,simMed_test.mat,simMed_test.mat#32,32,20260718,0.15980826339361565,0.6048176151289325,7,0.44500935173531686
2,simMed_test.mat,simMed_test.mat#32,32,20260719,0.32675738370571855,0.6048176151289325,7,0.27806023142321395
