pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,train_asset,test_asset
1e-05,0.9997041268321675,0.22727272727272727,0.0,44,65492,0,0,10,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996418445617419,0.3181818181818182,1.526904049349539e-05,44,65492,1,1,15,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9995575737763113,0.38636363636363635,9.161424296097234e-05,44,65492,6,6,23,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9912334205948983,0.6590909090909091,0.00029011176937641237,44,65492,19,19,48,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8628724169775148,0.9090909090909091,0.0009924876320772003,44,65492,65,65,105,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6058375015963482,0.9545454545454546,0.002992731936725096,44,65492,196,196,238,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.21659758156773176,1.0,0.009985952482745985,44,65492,654,654,698,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,67,simWind_test.mat#67,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996795172235771,0.2682926829268293,0.0,41,65495,0,0,11,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996267604258176,0.3170731707317073,1.5268341094740055e-05,41,65495,1,1,14,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9978957138316635,0.4878048780487805,9.161004656844033e-05,41,65495,6,6,26,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9835092396094688,0.6097560975609756,0.0002900984808000611,41,65495,19,19,44,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9196158300736256,0.7317073170731707,0.0009924421711581036,41,65495,65,65,95,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6904291175152675,0.9024390243902439,0.0029925948545690513,41,65495,196,196,233,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.29361326842036245,0.9512195121951219,0.009985495075959997,41,65495,654,654,693,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,69,simWind_test.mat#69,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.999786396480593,0.3488372093023256,0.0,43,65493,0,0,15,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997401216371774,0.4883720930232558,1.526880735345762e-05,43,65493,1,1,22,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9993671349675586,0.8604651162790697,9.161284412074573e-05,43,65493,6,6,43,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9947197091883121,0.9302325581395349,0.0002901073397156948,43,65493,19,19,59,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9510614629619669,0.9767441860465116,0.0009924724779747454,43,65493,65,65,107,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7606401607508445,1.0,0.0029926862412776936,43,65493,196,196,239,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.41438836315788835,1.0,0.009985800009161284,43,65493,654,654,697,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,70,simWind_test.mat#70,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9995772907045481,0.14814814814814814,0.0,27,65509,0,0,4,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995262451138562,0.2222222222222222,1.5265078080874384e-05,27,65509,1,1,7,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9942212870585379,0.4444444444444444,9.15904684852463e-05,27,65509,6,6,18,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9683502192015644,0.6296296296296297,0.0002900364835366133,27,65509,19,19,36,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8446427924294281,0.7407407407407407,0.000992230075256835,27,65509,65,65,85,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.5224967570228802,0.9259259259259259,0.002991955303851379,27,65509,196,196,221,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.21753804917688788,0.9259259259259259,0.00999862614297272,27,65509,655,655,680,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,71,simWind_test.mat#71,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997369809016262,0.35135135135135137,0.0,37,65499,0,0,13,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996981672078209,0.4864864864864865,1.5267408662727676e-05,37,65499,1,1,19,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9994957572348042,0.7027027027027027,9.160445197636606e-05,37,65499,6,6,32,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9941581089465807,0.8378378378378378,0.00029008076459182585,37,65499,19,19,50,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9378029137246388,0.8918918918918919,0.0009923815630772988,37,65499,65,65,98,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6824390102531598,0.9459459459459459,0.0029924120978946245,37,65499,196,196,231,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.28275268919280205,0.972972972972973,0.009984885265423899,37,65499,654,654,690,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,72,simWind_test.mat#72,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996973197088498,0.22857142857142856,0.0,35,65501,0,0,8,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999646080290101,0.34285714285714286,1.5266942489427644e-05,35,65501,1,1,13,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9988938168340123,0.6,9.160165493656586e-05,35,65501,6,6,27,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9916917366506891,0.7428571428571429,0.0002900719072991252,35,65501,19,19,45,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9060036090733744,0.9142857142857143,0.0009923512618127967,35,65501,65,65,97,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6164542523727861,0.9428571428571428,0.002992320727927818,35,65501,196,196,229,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.2222088376578199,1.0,0.009999847330575106,35,65501,655,655,690,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,74,simWind_test.mat#74,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996749347979694,0.65,0.0,60,65476,0,0,39,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996548749933233,0.6833333333333333,1.527277170260859e-05,60,65476,1,1,42,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9993085938638949,0.9166666666666666,9.163663021565153e-05,60,65476,6,6,61,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9972413699274489,0.95,0.0002901826623495632,60,65476,19,19,76,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9270922085379171,1.0,0.0009927301606695582,60,65476,65,65,125,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.722408724527316,1.0,0.0029934632537112833,60,65476,196,196,256,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3740080485735932,1.0,0.009988392693506017,60,65476,654,654,714,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,75,simWind_test.mat#75,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996984446399588,0.18518518518518517,0.0,27,65509,0,0,5,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995999902371344,0.2962962962962963,1.5265078080874384e-05,27,65509,1,1,9,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9993099534633295,0.4444444444444444,9.15904684852463e-05,27,65509,6,6,18,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9953712281022891,0.6666666666666666,0.0002900364835366133,27,65509,19,19,37,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9480035913731988,0.7777777777777778,0.000992230075256835,27,65509,65,65,86,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8165881007822344,0.8148148148148148,0.002991955303851379,27,65509,196,196,218,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.398499832346438,0.9259259259259259,0.00999862614297272,27,65509,655,655,680,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,76,simWind_test.mat#76,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9992279257311969,0.25396825396825395,0.0,63,65473,0,0,16,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999184006193011,0.2698412698412698,1.5273471507338904e-05,63,65473,1,1,18,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.997342685435301,0.47619047619047616,9.164082904403341e-05,63,65473,6,6,36,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9923039849865736,0.5555555555555556,0.00029019595863943913,63,65473,19,19,54,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9257374998847822,0.7142857142857143,0.0009927756479770288,63,65473,65,65,110,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7778879808984268,0.8095238095238095,0.002993600415438425,63,65473,196,196,247,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3319788452133009,0.9523809523809523,0.009988850365799643,63,65473,654,654,714,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,77,simWind_test.mat#77,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996865243333609,0.24,0.0,25,65511,0,0,6,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995446188972698,0.4,1.526461204988475e-05,25,65511,1,1,11,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9981173767077218,0.52,9.158767229930851e-05,25,65511,6,6,19,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9840191846320688,0.6,0.0002900276289478103,25,65511,19,19,34,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9071676986094871,0.8,0.0009921997832425089,25,65511,65,65,85,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7588261960446769,0.88,0.0029918639617774116,25,65511,196,196,218,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3535139669027326,1.0,0.009998320892674512,25,65511,655,655,680,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,78,simWind_test.mat#78,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9993674736197873,0.5384615384615384,0.0,26,65510,0,0,14,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9993377252235204,0.5384615384615384,1.5264845061822624e-05,26,65510,1,1,15,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9970696995584886,0.6538461538461539,9.158907037093573e-05,26,65510,6,6,23,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9713210897180669,0.7692307692307693,0.00029003205617462985,26,65510,19,19,39,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8698989109711749,0.8461538461538461,0.0009922149290184704,26,65510,65,65,87,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6050478808598899,0.8461538461538461,0.002991909632117234,26,65510,196,196,218,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.2285961808076146,0.8846153846153846,0.009998473515493819,26,65510,655,655,678,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,79,simWind_test.mat#79,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9995963164541176,0.3333333333333333,0.0,15,65521,0,0,5,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9992760076467262,0.4,1.5262282321698386e-05,15,65521,1,1,7,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9915865380219732,0.6,9.157369393019033e-05,15,65521,6,6,15,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9691601338175184,0.6666666666666666,0.00028998336411226937,15,65521,19,19,29,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8541862781029317,1.0,0.000992048350910395,15,65521,65,65,80,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6027268541779287,1.0,0.0029914073350528836,15,65521,196,196,211,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.2237554961534741,1.0,0.009996794920712444,15,65521,655,655,670,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,80,simWind_test.mat#80,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997574296177084,0.2903225806451613,0.0,31,65505,0,0,9,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997067963074503,0.5483870967741935,1.5266010228226854e-05,31,65505,1,1,18,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9994086420684798,0.8709677419354839,9.159606136936111e-05,31,65505,6,6,33,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9968208983667488,0.967741935483871,0.0002900541943363102,31,65505,19,19,49,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9454948846652841,1.0,0.0009922906648347455,31,65505,65,65,96,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8016838934293995,1.0,0.002992138004732463,31,65505,196,196,227,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.4115246452126168,1.0,0.009999236699488588,31,65505,655,655,686,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,82,simWind_test.mat#82,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.999756940222451,0.4,0.0,40,65496,0,0,16,loso_supervised_tpsscs_feature_hgb_conservative_topk_strict_gt,simWind_test.mat,84,simWind_test.mat#84,loso_supervised_tpsscs_feature_hgb,learned_tpsscs_feature_ensemble,simMed_test.mat,simWind_test.mat
